sat:absolute_orbit,s5p:type,datetime,s3_url,coverage
13987,NO2,2020-06-25T06:10:41Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/06/25/S5P_RPRO_L2__NO2____20200625T061041_20200625T075211_13987_03_020400_20221104T181737/S5P_RPRO_L2__NO2____20200625T061041_20200625T075211_13987_03_020400_20221104T181737.nc,1.0
13987,SO2,2020-06-25T06:10:41Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/06/25/S5P_RPRO_L2__SO2____20200625T061041_20200625T075211_13987_03_020401_20230117T133929/S5P_RPRO_L2__SO2____20200625T061041_20200625T075211_13987_03_020401_20230117T133929.nc,1.0
14016,HCHO,2020-06-27T07:14:04Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/06/27/S5P_RPRO_L2__HCHO___20200627T071404_20200627T085534_14016_03_020401_20230117T134339/S5P_RPRO_L2__HCHO___20200627T071404_20200627T085534_14016_03_020401_20230117T134339.nc,1.0
14016,NO2,2020-06-27T07:14:04Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/06/27/S5P_RPRO_L2__NO2____20200627T071404_20200627T085534_14016_03_020400_20221104T182939/S5P_RPRO_L2__NO2____20200627T071404_20200627T085534_14016_03_020400_20221104T182939.nc,1.0
14016,SO2,2020-06-27T07:14:04Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/06/27/S5P_RPRO_L2__SO2____20200627T071404_20200627T085534_14016_03_020401_20230117T183730/S5P_RPRO_L2__SO2____20200627T071404_20200627T085534_14016_03_020401_20230117T183730.nc,1.0
14044,HCHO,2020-06-29T06:35:58Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/06/29/S5P_RPRO_L2__HCHO___20200629T063558_20200629T081728_14044_03_020401_20230117T181905/S5P_RPRO_L2__HCHO___20200629T063558_20200629T081728_14044_03_020401_20230117T181905.nc,1.0
14044,NO2,2020-06-29T06:35:58Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/06/29/S5P_RPRO_L2__NO2____20200629T063558_20200629T081728_14044_03_020400_20221104T184806/S5P_RPRO_L2__NO2____20200629T063558_20200629T081728_14044_03_020400_20221104T184806.nc,1.0
14044,SO2,2020-06-29T06:35:58Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/06/29/S5P_RPRO_L2__SO2____20200629T063558_20200629T081728_14044_03_020401_20230117T224123/S5P_RPRO_L2__SO2____20200629T063558_20200629T081728_14044_03_020401_20230117T224123.nc,1.0
14058,HCHO,2020-06-30T06:16:54Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/06/30/S5P_RPRO_L2__HCHO___20200630T061654_20200630T075824_14058_03_020401_20230117T202356/S5P_RPRO_L2__HCHO___20200630T061654_20200630T075824_14058_03_020401_20230117T202356.nc,1.0
14058,NO2,2020-06-30T06:16:54Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/06/30/S5P_RPRO_L2__NO2____20200630T061654_20200630T075824_14058_03_020400_20221104T184831/S5P_RPRO_L2__NO2____20200630T061654_20200630T075824_14058_03_020400_20221104T184831.nc,1.0
14058,SO2,2020-06-30T06:16:54Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/06/30/S5P_RPRO_L2__SO2____20200630T061654_20200630T075824_14058_03_020401_20230118T005236/S5P_RPRO_L2__SO2____20200630T061654_20200630T075824_14058_03_020401_20230118T005236.nc,1.0
14087,HCHO,2020-07-02T07:20:17Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/02/S5P_RPRO_L2__HCHO___20200702T072017_20200702T090147_14087_03_020401_20230118T001955/S5P_RPRO_L2__HCHO___20200702T072017_20200702T090147_14087_03_020401_20230118T001955.nc,1.0
14087,NO2,2020-07-02T07:20:17Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/02/S5P_RPRO_L2__NO2____20200702T072017_20200702T090147_14087_03_020400_20221104T190745/S5P_RPRO_L2__NO2____20200702T072017_20200702T090147_14087_03_020400_20221104T190745.nc,1.0
14087,SO2,2020-07-02T07:20:17Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/02/S5P_RPRO_L2__SO2____20200702T072017_20200702T090147_14087_03_020401_20230118T051317/S5P_RPRO_L2__SO2____20200702T072017_20200702T090147_14087_03_020401_20230118T051317.nc,1.0
14101,HCHO,2020-07-03T07:01:13Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/03/S5P_RPRO_L2__HCHO___20200703T070113_20200703T084243_14101_03_020401_20230118T021132/S5P_RPRO_L2__HCHO___20200703T070113_20200703T084243_14101_03_020401_20230118T021132.nc,1.0
14101,NO2,2020-07-03T07:01:13Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/03/S5P_RPRO_L2__NO2____20200703T070113_20200703T084243_14101_03_020400_20221104T191545/S5P_RPRO_L2__NO2____20200703T070113_20200703T084243_14101_03_020400_20221104T191545.nc,1.0
14101,SO2,2020-07-03T07:01:13Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/03/S5P_RPRO_L2__SO2____20200703T070113_20200703T084243_14101_03_020401_20230118T072221/S5P_RPRO_L2__SO2____20200703T070113_20200703T084243_14101_03_020401_20230118T072221.nc,1.0
14115,HCHO,2020-07-04T06:42:09Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/04/S5P_RPRO_L2__HCHO___20200704T064209_20200704T082339_14115_03_020401_20230118T035819/S5P_RPRO_L2__HCHO___20200704T064209_20200704T082339_14115_03_020401_20230118T035819.nc,1.0
14115,NO2,2020-07-04T06:42:09Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/04/S5P_RPRO_L2__NO2____20200704T064209_20200704T082339_14115_03_020400_20221104T192242/S5P_RPRO_L2__NO2____20200704T064209_20200704T082339_14115_03_020400_20221104T192242.nc,1.0
14115,SO2,2020-07-04T06:42:09Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/04/S5P_RPRO_L2__SO2____20200704T064209_20200704T082339_14115_03_020401_20230118T092406/S5P_RPRO_L2__SO2____20200704T064209_20200704T082339_14115_03_020401_20230118T092406.nc,1.0
14129,HCHO,2020-07-05T06:23:05Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/05/S5P_RPRO_L2__HCHO___20200705T062305_20200705T080435_14129_03_020401_20230118T054244/S5P_RPRO_L2__HCHO___20200705T062305_20200705T080435_14129_03_020401_20230118T054244.nc,1.0
14129,NO2,2020-07-05T06:23:05Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/05/S5P_RPRO_L2__NO2____20200705T062305_20200705T080435_14129_03_020400_20221104T192336/S5P_RPRO_L2__NO2____20200705T062305_20200705T080435_14129_03_020400_20221104T192336.nc,1.0
14129,SO2,2020-07-05T06:23:05Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/05/S5P_RPRO_L2__SO2____20200705T062305_20200705T080435_14129_03_020401_20230118T111921/S5P_RPRO_L2__SO2____20200705T062305_20200705T080435_14129_03_020401_20230118T111921.nc,1.0
14143,HCHO,2020-07-06T06:04:01Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/06/S5P_RPRO_L2__HCHO___20200706T060401_20200706T074531_14143_03_020401_20230118T072231/S5P_RPRO_L2__HCHO___20200706T060401_20200706T074531_14143_03_020401_20230118T072231.nc,1.0
14143,NO2,2020-07-06T06:04:01Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/06/S5P_RPRO_L2__NO2____20200706T060401_20200706T074531_14143_03_020400_20221104T193448/S5P_RPRO_L2__NO2____20200706T060401_20200706T074531_14143_03_020400_20221104T193448.nc,1.0
14143,SO2,2020-07-06T06:04:01Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/06/S5P_RPRO_L2__SO2____20200706T060401_20200706T074531_14143_03_020401_20230118T131950/S5P_RPRO_L2__SO2____20200706T060401_20200706T074531_14143_03_020401_20230118T131950.nc,1.0
14186,HCHO,2020-07-09T06:48:18Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/09/S5P_RPRO_L2__HCHO___20200709T064818_20200709T082948_14186_03_020401_20230118T123214/S5P_RPRO_L2__HCHO___20200709T064818_20200709T082948_14186_03_020401_20230118T123214.nc,1.0
14186,NO2,2020-07-09T06:48:18Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/09/S5P_RPRO_L2__NO2____20200709T064818_20200709T082948_14186_03_020400_20221104T195540/S5P_RPRO_L2__NO2____20200709T064818_20200709T082948_14186_03_020400_20221104T195540.nc,1.0
14186,SO2,2020-07-09T06:48:18Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/09/S5P_RPRO_L2__SO2____20200709T064818_20200709T082948_14186_03_020401_20230118T190019/S5P_RPRO_L2__SO2____20200709T064818_20200709T082948_14186_03_020401_20230118T190019.nc,1.0
14200,HCHO,2020-07-10T06:29:13Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/10/S5P_RPRO_L2__HCHO___20200710T062913_20200710T081043_14200_03_020401_20230118T141728/S5P_RPRO_L2__HCHO___20200710T062913_20200710T081043_14200_03_020401_20230118T141728.nc,1.0
14200,NO2,2020-07-10T06:29:13Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/10/S5P_RPRO_L2__NO2____20200710T062913_20200710T081043_14200_03_020400_20221104T202351/S5P_RPRO_L2__NO2____20200710T062913_20200710T081043_14200_03_020400_20221104T202351.nc,1.0
14200,SO2,2020-07-10T06:29:13Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/10/S5P_RPRO_L2__SO2____20200710T062913_20200710T081043_14200_03_020401_20230118T210831/S5P_RPRO_L2__SO2____20200710T062913_20200710T081043_14200_03_020401_20230118T210831.nc,1.0
14214,HCHO,2020-07-11T06:10:09Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/11/S5P_RPRO_L2__HCHO___20200711T061009_20200711T075138_14214_03_020401_20230118T155708/S5P_RPRO_L2__HCHO___20200711T061009_20200711T075138_14214_03_020401_20230118T155708.nc,1.0
14214,NO2,2020-07-11T06:10:09Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/11/S5P_RPRO_L2__NO2____20200711T061009_20200711T075138_14214_03_020400_20221104T202727/S5P_RPRO_L2__NO2____20200711T061009_20200711T075138_14214_03_020400_20221104T202727.nc,1.0
14214,SO2,2020-07-11T06:10:09Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/11/S5P_RPRO_L2__SO2____20200711T061009_20200711T075138_14214_03_020401_20230118T231013/S5P_RPRO_L2__SO2____20200711T061009_20200711T075138_14214_03_020401_20230118T231013.nc,1.0
14243,HCHO,2020-07-13T07:13:29Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/13/S5P_RPRO_L2__HCHO___20200713T071329_20200713T085459_14243_03_020401_20230118T203324/S5P_RPRO_L2__HCHO___20200713T071329_20200713T085459_14243_03_020401_20230118T203324.nc,1.0
14243,NO2,2020-07-13T07:13:29Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/13/S5P_RPRO_L2__NO2____20200713T071329_20200713T085459_14243_03_020400_20221104T203408/S5P_RPRO_L2__NO2____20200713T071329_20200713T085459_14243_03_020400_20221104T203408.nc,1.0
14243,SO2,2020-07-13T07:13:29Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/13/S5P_RPRO_L2__SO2____20200713T071329_20200713T085459_14243_03_020401_20230119T033228/S5P_RPRO_L2__SO2____20200713T071329_20200713T085459_14243_03_020401_20230119T033228.nc,1.0
14285,HCHO,2020-07-16T06:16:14Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/16/S5P_RPRO_L2__HCHO___20200716T061614_20200716T075744_14285_03_020401_20230119T020812/S5P_RPRO_L2__HCHO___20200716T061614_20200716T075744_14285_03_020401_20230119T020812.nc,1.0
14285,NO2,2020-07-16T06:16:14Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/16/S5P_RPRO_L2__NO2____20200716T061614_20200716T075744_14285_03_020400_20221104T210747/S5P_RPRO_L2__NO2____20200716T061614_20200716T075744_14285_03_020400_20221104T210747.nc,1.0
14285,SO2,2020-07-16T06:16:14Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/16/S5P_RPRO_L2__SO2____20200716T061614_20200716T075744_14285_03_020401_20230119T093252/S5P_RPRO_L2__SO2____20200716T061614_20200716T075744_14285_03_020401_20230119T093252.nc,1.0
14328,HCHO,2020-07-19T07:00:28Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/19/S5P_RPRO_L2__HCHO___20200719T070028_20200719T084157_14328_03_020401_20230119T073215/S5P_RPRO_L2__HCHO___20200719T070028_20200719T084157_14328_03_020401_20230119T073215.nc,1.0
14328,NO2,2020-07-19T07:00:28Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/19/S5P_RPRO_L2__NO2____20200719T070028_20200719T084157_14328_03_020400_20221104T213228/S5P_RPRO_L2__NO2____20200719T070028_20200719T084157_14328_03_020400_20221104T213228.nc,1.0
14328,SO2,2020-07-19T07:00:28Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/19/S5P_RPRO_L2__SO2____20200719T070028_20200719T084157_14328_03_020401_20230119T154330/S5P_RPRO_L2__SO2____20200719T070028_20200719T084157_14328_03_020401_20230119T154330.nc,1.0
14342,HCHO,2020-07-20T06:41:22Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/20/S5P_RPRO_L2__HCHO___20200720T064122_20200720T082252_14342_03_020401_20230119T091256/S5P_RPRO_L2__HCHO___20200720T064122_20200720T082252_14342_03_020401_20230119T091256.nc,1.0
14342,NO2,2020-07-20T06:41:22Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/20/S5P_RPRO_L2__NO2____20200720T064122_20200720T082252_14342_03_020400_20221104T214010/S5P_RPRO_L2__NO2____20200720T064122_20200720T082252_14342_03_020400_20221104T214010.nc,1.0
14342,SO2,2020-07-20T06:41:22Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/20/S5P_RPRO_L2__SO2____20200720T064122_20200720T082252_14342_03_020401_20230119T175852/S5P_RPRO_L2__SO2____20200720T064122_20200720T082252_14342_03_020401_20230119T175852.nc,1.0
14356,HCHO,2020-07-21T06:22:17Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/21/S5P_RPRO_L2__HCHO___20200721T062217_20200721T080346_14356_03_020401_20230119T145358/S5P_RPRO_L2__HCHO___20200721T062217_20200721T080346_14356_03_020401_20230119T145358.nc,1.0
14356,NO2,2020-07-21T06:22:17Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/21/S5P_RPRO_L2__NO2____20200721T062217_20200721T080346_14356_03_020400_20221104T214039/S5P_RPRO_L2__NO2____20200721T062217_20200721T080346_14356_03_020400_20221104T214039.nc,1.0
14356,SO2,2020-07-21T06:22:17Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/21/S5P_RPRO_L2__SO2____20200721T062217_20200721T080346_14356_03_020401_20230119T200801/S5P_RPRO_L2__SO2____20200721T062217_20200721T080346_14356_03_020401_20230119T200801.nc,1.0
14370,HCHO,2020-07-22T06:03:11Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/22/S5P_RPRO_L2__HCHO___20200722T060311_20200722T074441_14370_03_020401_20230119T164417/S5P_RPRO_L2__HCHO___20200722T060311_20200722T074441_14370_03_020401_20230119T164417.nc,1.0
14370,NO2,2020-07-22T06:03:11Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/22/S5P_RPRO_L2__NO2____20200722T060311_20200722T074441_14370_03_020400_20221104T215608/S5P_RPRO_L2__NO2____20200722T060311_20200722T074441_14370_03_020400_20221104T215608.nc,1.0
14370,SO2,2020-07-22T06:03:11Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/22/S5P_RPRO_L2__SO2____20200722T060311_20200722T074441_14370_03_020401_20230119T221035/S5P_RPRO_L2__SO2____20200722T060311_20200722T074441_14370_03_020401_20230119T221035.nc,1.0
14399,HCHO,2020-07-24T07:06:29Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/24/S5P_RPRO_L2__HCHO___20200724T070629_20200724T084759_14399_03_020401_20230119T200812/S5P_RPRO_L2__HCHO___20200724T070629_20200724T084759_14399_03_020401_20230119T200812.nc,1.0
14399,NO2,2020-07-24T07:06:29Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/24/S5P_RPRO_L2__NO2____20200724T070629_20200724T084759_14399_03_020400_20221104T221151/S5P_RPRO_L2__NO2____20200724T070629_20200724T084759_14399_03_020400_20221104T221151.nc,1.0
14399,SO2,2020-07-24T07:06:29Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/24/S5P_RPRO_L2__SO2____20200724T070629_20200724T084759_14399_03_020401_20230120T015534/S5P_RPRO_L2__SO2____20200724T070629_20200724T084759_14399_03_020401_20230120T015534.nc,1.0
14413,HCHO,2020-07-25T06:47:23Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/25/S5P_RPRO_L2__HCHO___20200725T064723_20200725T082853_14413_03_020401_20230119T215639/S5P_RPRO_L2__HCHO___20200725T064723_20200725T082853_14413_03_020401_20230119T215639.nc,1.0
14413,NO2,2020-07-25T06:47:23Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/25/S5P_RPRO_L2__NO2____20200725T064723_20200725T082853_14413_03_020400_20221104T221949/S5P_RPRO_L2__NO2____20200725T064723_20200725T082853_14413_03_020400_20221104T221949.nc,1.0
14413,SO2,2020-07-25T06:47:23Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/25/S5P_RPRO_L2__SO2____20200725T064723_20200725T082853_14413_03_020401_20230120T035011/S5P_RPRO_L2__SO2____20200725T064723_20200725T082853_14413_03_020401_20230120T035011.nc,1.0
14427,HCHO,2020-07-26T06:28:17Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/26/S5P_RPRO_L2__HCHO___20200726T062817_20200726T080947_14427_03_020401_20230119T234038/S5P_RPRO_L2__HCHO___20200726T062817_20200726T080947_14427_03_020401_20230119T234038.nc,1.0
14427,NO2,2020-07-26T06:28:17Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/26/S5P_RPRO_L2__NO2____20200726T062817_20200726T080947_14427_03_020400_20221104T222748/S5P_RPRO_L2__NO2____20200726T062817_20200726T080947_14427_03_020400_20221104T222748.nc,1.0
14427,SO2,2020-07-26T06:28:17Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/26/S5P_RPRO_L2__SO2____20200726T062817_20200726T080947_14427_03_020401_20230120T053845/S5P_RPRO_L2__SO2____20200726T062817_20200726T080947_14427_03_020401_20230120T053845.nc,1.0
14441,HCHO,2020-07-27T06:09:11Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/27/S5P_RPRO_L2__HCHO___20200727T060911_20200727T075041_14441_03_020401_20230120T011934/S5P_RPRO_L2__HCHO___20200727T060911_20200727T075041_14441_03_020401_20230120T011934.nc,1.0
14441,NO2,2020-07-27T06:09:11Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/27/S5P_RPRO_L2__NO2____20200727T060911_20200727T075041_14441_03_020400_20221104T224309/S5P_RPRO_L2__NO2____20200727T060911_20200727T075041_14441_03_020400_20221104T224309.nc,1.0
14441,SO2,2020-07-27T06:09:11Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/27/S5P_RPRO_L2__SO2____20200727T060911_20200727T075041_14441_03_020401_20230120T073032/S5P_RPRO_L2__SO2____20200727T060911_20200727T075041_14441_03_020401_20230120T073032.nc,1.0
14470,HCHO,2020-07-29T07:12:29Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/29/S5P_RPRO_L2__HCHO___20200729T071229_20200729T085358_14470_03_020401_20230120T044454/S5P_RPRO_L2__HCHO___20200729T071229_20200729T085358_14470_03_020401_20230120T044454.nc,1.0
14470,NO2,2020-07-29T07:12:29Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/29/S5P_RPRO_L2__NO2____20200729T071229_20200729T085358_14470_03_020400_20221104T225901/S5P_RPRO_L2__NO2____20200729T071229_20200729T085358_14470_03_020400_20221104T225901.nc,1.0
14470,SO2,2020-07-29T07:12:29Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/29/S5P_RPRO_L2__SO2____20200729T071229_20200729T085358_14470_03_020401_20230120T110757/S5P_RPRO_L2__SO2____20200729T071229_20200729T085358_14470_03_020401_20230120T110757.nc,1.0
14484,HCHO,2020-07-30T06:53:22Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/30/S5P_RPRO_L2__HCHO___20200730T065322_20200730T083452_14484_03_020401_20230120T062025/S5P_RPRO_L2__HCHO___20200730T065322_20200730T083452_14484_03_020401_20230120T062025.nc,1.0
14484,NO2,2020-07-30T06:53:22Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/30/S5P_RPRO_L2__NO2____20200730T065322_20200730T083452_14484_03_020400_20221104T230702/S5P_RPRO_L2__NO2____20200730T065322_20200730T083452_14484_03_020400_20221104T230702.nc,1.0
14484,SO2,2020-07-30T06:53:22Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/30/S5P_RPRO_L2__SO2____20200730T065322_20200730T083452_14484_03_020401_20230120T135233/S5P_RPRO_L2__SO2____20200730T065322_20200730T083452_14484_03_020401_20230120T135233.nc,1.0
14498,HCHO,2020-07-31T06:34:16Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/31/S5P_RPRO_L2__HCHO___20200731T063416_20200731T081545_14498_03_020401_20230120T075942/S5P_RPRO_L2__HCHO___20200731T063416_20200731T081545_14498_03_020401_20230120T075942.nc,1.0
14498,NO2,2020-07-31T06:34:16Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/31/S5P_RPRO_L2__NO2____20200731T063416_20200731T081545_14498_03_020400_20221104T231451/S5P_RPRO_L2__NO2____20200731T063416_20200731T081545_14498_03_020400_20221104T231451.nc,1.0
14498,SO2,2020-07-31T06:34:16Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/31/S5P_RPRO_L2__SO2____20200731T063416_20200731T081545_14498_03_020401_20230120T160852/S5P_RPRO_L2__SO2____20200731T063416_20200731T081545_14498_03_020401_20230120T160852.nc,1.0
14512,HCHO,2020-08-01T06:15:09Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/01/S5P_RPRO_L2__HCHO___20200801T061509_20200801T075639_14512_03_020401_20230120T093240/S5P_RPRO_L2__HCHO___20200801T061509_20200801T075639_14512_03_020401_20230120T093240.nc,1.0
14512,NO2,2020-08-01T06:15:09Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/01/S5P_RPRO_L2__NO2____20200801T061509_20200801T075639_14512_03_020400_20221104T232250/S5P_RPRO_L2__NO2____20200801T061509_20200801T075639_14512_03_020400_20221104T232250.nc,1.0
14512,SO2,2020-08-01T06:15:09Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/01/S5P_RPRO_L2__SO2____20200801T061509_20200801T075639_14512_03_020401_20230120T181638/S5P_RPRO_L2__SO2____20200801T061509_20200801T075639_14512_03_020401_20230120T181638.nc,1.0
14541,HCHO,2020-08-03T07:18:26Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/03/S5P_RPRO_L2__HCHO___20200803T071826_20200803T085956_14541_03_020401_20230120T145345/S5P_RPRO_L2__HCHO___20200803T071826_20200803T085956_14541_03_020401_20230120T145345.nc,1.0
14541,NO2,2020-08-03T07:18:26Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/03/S5P_RPRO_L2__NO2____20200803T071826_20200803T085956_14541_03_020400_20221104T234607/S5P_RPRO_L2__NO2____20200803T071826_20200803T085956_14541_03_020400_20221104T234607.nc,1.0
14541,SO2,2020-08-03T07:18:26Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/03/S5P_RPRO_L2__SO2____20200803T071826_20200803T085956_14541_03_020401_20230120T225126/S5P_RPRO_L2__SO2____20200803T071826_20200803T085956_14541_03_020401_20230120T225126.nc,1.0
14555,HCHO,2020-08-04T06:59:19Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/04/S5P_RPRO_L2__HCHO___20200804T065919_20200804T084049_14555_03_020401_20230120T164554/S5P_RPRO_L2__HCHO___20200804T065919_20200804T084049_14555_03_020401_20230120T164554.nc,1.0
14555,NO2,2020-08-04T06:59:19Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/04/S5P_RPRO_L2__NO2____20200804T065919_20200804T084049_14555_03_020400_20221104T234628/S5P_RPRO_L2__NO2____20200804T065919_20200804T084049_14555_03_020400_20221104T234628.nc,1.0
14555,SO2,2020-08-04T06:59:19Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/04/S5P_RPRO_L2__SO2____20200804T065919_20200804T084049_14555_03_020401_20230121T011523/S5P_RPRO_L2__SO2____20200804T065919_20200804T084049_14555_03_020401_20230121T011523.nc,1.0
14597,HCHO,2020-08-07T06:01:59Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/07/S5P_RPRO_L2__HCHO___20200807T060159_20200807T074328_14597_03_020401_20230120T225136/S5P_RPRO_L2__HCHO___20200807T060159_20200807T074328_14597_03_020401_20230120T225136.nc,1.0
14597,NO2,2020-08-07T06:01:59Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/07/S5P_RPRO_L2__NO2____20200807T060159_20200807T074328_14597_03_020400_20221105T001750/S5P_RPRO_L2__NO2____20200807T060159_20200807T074328_14597_03_020400_20221105T001750.nc,1.0
14597,SO2,2020-08-07T06:01:59Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/07/S5P_RPRO_L2__SO2____20200807T060159_20200807T074328_14597_03_020401_20230121T074227/S5P_RPRO_L2__SO2____20200807T060159_20200807T074328_14597_03_020401_20230121T074227.nc,1.0
14626,HCHO,2020-08-09T07:05:14Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/09/S5P_RPRO_L2__HCHO___20200809T070514_20200809T084644_14626_03_020401_20230121T023134/S5P_RPRO_L2__HCHO___20200809T070514_20200809T084644_14626_03_020401_20230121T023134.nc,1.0
14626,NO2,2020-08-09T07:05:14Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/09/S5P_RPRO_L2__NO2____20200809T070514_20200809T084644_14626_03_020400_20221105T002612/S5P_RPRO_L2__NO2____20200809T070514_20200809T084644_14626_03_020400_20221105T002612.nc,1.0
14626,SO2,2020-08-09T07:05:14Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/09/S5P_RPRO_L2__SO2____20200809T070514_20200809T084644_14626_03_020401_20230121T120810/S5P_RPRO_L2__SO2____20200809T070514_20200809T084644_14626_03_020401_20230121T120810.nc,1.0
14654,HCHO,2020-08-11T06:27:00Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/11/S5P_RPRO_L2__HCHO___20200811T062700_20200811T080830_14654_03_020401_20230121T060750/S5P_RPRO_L2__HCHO___20200811T062700_20200811T080830_14654_03_020401_20230121T060750.nc,1.0
14654,NO2,2020-08-11T06:27:00Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/11/S5P_RPRO_L2__NO2____20200811T062700_20200811T080830_14654_03_020400_20221105T004928/S5P_RPRO_L2__NO2____20200811T062700_20200811T080830_14654_03_020400_20221105T004928.nc,1.0
14654,SO2,2020-08-11T06:27:00Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/11/S5P_RPRO_L2__SO2____20200811T062700_20200811T080830_14654_03_020401_20230121T163133/S5P_RPRO_L2__SO2____20200811T062700_20200811T080830_14654_03_020401_20230121T163133.nc,1.0
