sat:absolute_orbit,s5p:type,datetime,s3_url,coverage
12371,NO2,2020-03-03T08:21:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/03/S5P_RPRO_L2__NO2____20200303T082149_20200303T100319_12371_03_020400_20221108T033110/S5P_RPRO_L2__NO2____20200303T082149_20200303T100319_12371_03_020400_20221108T033110.nc,1.0
12371,SO2,2020-03-03T08:21:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/03/S5P_RPRO_L2__SO2____20200303T082149_20200303T100319_12371_03_020401_20230208T233538/S5P_RPRO_L2__SO2____20200303T082149_20200303T100319_12371_03_020401_20230208T233538.nc,1.0
12385,HCHO,2020-03-04T08:02:54Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/04/S5P_RPRO_L2__HCHO___20200304T080254_20200304T094424_12385_03_020401_20230208T233549/S5P_RPRO_L2__HCHO___20200304T080254_20200304T094424_12385_03_020401_20230208T233549.nc,1.0
12385,NO2,2020-03-04T08:02:54Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/04/S5P_RPRO_L2__NO2____20200304T080254_20200304T094424_12385_03_020400_20221108T034757/S5P_RPRO_L2__NO2____20200304T080254_20200304T094424_12385_03_020400_20221108T034757.nc,1.0
12385,SO2,2020-03-04T08:02:54Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/04/S5P_RPRO_L2__SO2____20200304T080254_20200304T094424_12385_03_020401_20230209T012344/S5P_RPRO_L2__SO2____20200304T080254_20200304T094424_12385_03_020401_20230209T012344.nc,1.0
12456,HCHO,2020-03-09T08:09:49Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/09/S5P_RPRO_L2__HCHO___20200309T080949_20200309T095120_12456_03_020401_20230209T093745/S5P_RPRO_L2__HCHO___20200309T080949_20200309T095120_12456_03_020401_20230209T093745.nc,1.0
12456,NO2,2020-03-09T08:09:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/09/S5P_RPRO_L2__NO2____20200309T080949_20200309T095120_12456_03_020400_20221108T043112/S5P_RPRO_L2__NO2____20200309T080949_20200309T095120_12456_03_020400_20221108T043112.nc,1.0
12456,SO2,2020-03-09T08:09:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/09/S5P_RPRO_L2__SO2____20200309T080949_20200309T095120_12456_03_020401_20230209T102722/S5P_RPRO_L2__SO2____20200309T080949_20200309T095120_12456_03_020401_20230209T102722.nc,1.0
12470,HCHO,2020-03-10T07:50:54Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/10/S5P_RPRO_L2__HCHO___20200310T075054_20200310T093225_12470_03_020401_20230209T111556/S5P_RPRO_L2__HCHO___20200310T075054_20200310T093225_12470_03_020401_20230209T111556.nc,1.0
12470,NO2,2020-03-10T07:50:54Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/10/S5P_RPRO_L2__NO2____20200310T075054_20200310T093225_12470_03_020400_20221108T043935/S5P_RPRO_L2__NO2____20200310T075054_20200310T093225_12470_03_020400_20221108T043935.nc,1.0
12470,SO2,2020-03-10T07:50:54Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/10/S5P_RPRO_L2__SO2____20200310T075054_20200310T093225_12470_03_020401_20230209T121501/S5P_RPRO_L2__SO2____20200310T075054_20200310T093225_12470_03_020401_20230209T121501.nc,1.0
12513,HCHO,2020-03-13T08:35:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/13/S5P_RPRO_L2__HCHO___20200313T083540_20200313T101711_12513_03_020401_20230209T162959/S5P_RPRO_L2__HCHO___20200313T083540_20200313T101711_12513_03_020401_20230209T162959.nc,1.0
12513,NO2,2020-03-13T08:35:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/13/S5P_RPRO_L2__NO2____20200313T083540_20200313T101711_12513_03_020400_20221108T051342/S5P_RPRO_L2__NO2____20200313T083540_20200313T101711_12513_03_020400_20221108T051342.nc,1.0
12513,SO2,2020-03-13T08:35:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/13/S5P_RPRO_L2__SO2____20200313T083540_20200313T101711_12513_03_020401_20230209T175651/S5P_RPRO_L2__SO2____20200313T083540_20200313T101711_12513_03_020401_20230209T175651.nc,1.0
12527,HCHO,2020-03-14T08:16:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/14/S5P_RPRO_L2__HCHO___20200314T081646_20200314T095816_12527_03_020401_20230209T181228/S5P_RPRO_L2__HCHO___20200314T081646_20200314T095816_12527_03_020401_20230209T181228.nc,1.0
12527,NO2,2020-03-14T08:16:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/14/S5P_RPRO_L2__NO2____20200314T081646_20200314T095816_12527_03_020400_20221108T051406/S5P_RPRO_L2__NO2____20200314T081646_20200314T095816_12527_03_020400_20221108T051406.nc,1.0
12527,SO2,2020-03-14T08:16:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/14/S5P_RPRO_L2__SO2____20200314T081646_20200314T095816_12527_03_020401_20230209T194717/S5P_RPRO_L2__SO2____20200314T081646_20200314T095816_12527_03_020401_20230209T194717.nc,1.0
12541,HCHO,2020-03-15T07:57:51Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/15/S5P_RPRO_L2__HCHO___20200315T075751_20200315T093921_12541_03_020401_20230209T204153/S5P_RPRO_L2__HCHO___20200315T075751_20200315T093921_12541_03_020401_20230209T204153.nc,1.0
12541,NO2,2020-03-15T07:57:51Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/15/S5P_RPRO_L2__NO2____20200315T075751_20200315T093921_12541_03_020400_20221108T053126/S5P_RPRO_L2__NO2____20200315T075751_20200315T093921_12541_03_020400_20221108T053126.nc,1.0
12541,SO2,2020-03-15T07:57:51Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/15/S5P_RPRO_L2__SO2____20200315T075751_20200315T093921_12541_03_020401_20230209T213631/S5P_RPRO_L2__SO2____20200315T075751_20200315T093921_12541_03_020401_20230209T213631.nc,1.0
12598,HCHO,2020-03-19T08:23:42Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/19/S5P_RPRO_L2__HCHO___20200319T082342_20200319T100512_12598_03_020401_20230210T032221/S5P_RPRO_L2__HCHO___20200319T082342_20200319T100512_12598_03_020401_20230210T032221.nc,1.0
12598,NO2,2020-03-19T08:23:42Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/19/S5P_RPRO_L2__NO2____20200319T082342_20200319T100512_12598_03_020400_20221108T060549/S5P_RPRO_L2__NO2____20200319T082342_20200319T100512_12598_03_020400_20221108T060549.nc,1.0
12598,SO2,2020-03-19T08:23:42Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/19/S5P_RPRO_L2__SO2____20200319T082342_20200319T100512_12598_03_020401_20230210T045224/S5P_RPRO_L2__SO2____20200319T082342_20200319T100512_12598_03_020401_20230210T045224.nc,1.0
12612,HCHO,2020-03-20T08:04:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/20/S5P_RPRO_L2__HCHO___20200320T080447_20200320T094618_12612_03_020401_20230210T050015/S5P_RPRO_L2__HCHO___20200320T080447_20200320T094618_12612_03_020401_20230210T050015.nc,1.0
12612,NO2,2020-03-20T08:04:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/20/S5P_RPRO_L2__NO2____20200320T080447_20200320T094618_12612_03_020400_20221108T060646/S5P_RPRO_L2__NO2____20200320T080447_20200320T094618_12612_03_020400_20221108T060646.nc,1.0
12612,SO2,2020-03-20T08:04:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/20/S5P_RPRO_L2__SO2____20200320T080447_20200320T094618_12612_03_020401_20230210T063805/S5P_RPRO_L2__SO2____20200320T080447_20200320T094618_12612_03_020401_20230210T063805.nc,1.0
12669,HCHO,2020-03-24T08:30:38Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/24/S5P_RPRO_L2__HCHO___20200324T083038_20200324T101209_12669_03_020401_20230210T133756/S5P_RPRO_L2__HCHO___20200324T083038_20200324T101209_12669_03_020401_20230210T133756.nc,1.0
12669,NO2,2020-03-24T08:30:38Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/24/S5P_RPRO_L2__NO2____20200324T083038_20200324T101209_12669_03_020400_20221108T065718/S5P_RPRO_L2__NO2____20200324T083038_20200324T101209_12669_03_020400_20221108T065718.nc,1.0
12669,SO2,2020-03-24T08:30:38Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/24/S5P_RPRO_L2__SO2____20200324T083038_20200324T101209_12669_03_020401_20230210T141453/S5P_RPRO_L2__SO2____20200324T083038_20200324T101209_12669_03_020401_20230210T141453.nc,1.0
12697,HCHO,2020-03-26T07:52:49Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/26/S5P_RPRO_L2__HCHO___20200326T075249_20200326T093419_12697_03_020401_20230210T172323/S5P_RPRO_L2__HCHO___20200326T075249_20200326T093419_12697_03_020401_20230210T172323.nc,1.0
12697,NO2,2020-03-26T07:52:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/26/S5P_RPRO_L2__NO2____20200326T075249_20200326T093419_12697_03_020400_20221108T070624/S5P_RPRO_L2__NO2____20200326T075249_20200326T093419_12697_03_020400_20221108T070624.nc,1.0
12697,SO2,2020-03-26T07:52:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/26/S5P_RPRO_L2__SO2____20200326T075249_20200326T093419_12697_03_020401_20230210T180015/S5P_RPRO_L2__SO2____20200326T075249_20200326T093419_12697_03_020401_20230210T180015.nc,1.0
12740,HCHO,2020-03-29T08:37:34Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/29/S5P_RPRO_L2__HCHO___20200329T083734_20200329T101905_12740_03_020401_20230210T223556/S5P_RPRO_L2__HCHO___20200329T083734_20200329T101905_12740_03_020401_20230210T223556.nc,1.0
12740,NO2,2020-03-29T08:37:34Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/29/S5P_RPRO_L2__NO2____20200329T083734_20200329T101905_12740_03_020400_20221108T073158/S5P_RPRO_L2__NO2____20200329T083734_20200329T101905_12740_03_020400_20221108T073158.nc,1.0
12740,SO2,2020-03-29T08:37:34Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/29/S5P_RPRO_L2__SO2____20200329T083734_20200329T101905_12740_03_020401_20230210T232950/S5P_RPRO_L2__SO2____20200329T083734_20200329T101905_12740_03_020401_20230210T232950.nc,1.0
12754,HCHO,2020-03-30T08:18:39Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/30/S5P_RPRO_L2__HCHO___20200330T081839_20200330T100010_12754_03_020401_20230211T001451/S5P_RPRO_L2__HCHO___20200330T081839_20200330T100010_12754_03_020401_20230211T001451.nc,1.0
12754,NO2,2020-03-30T08:18:39Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/30/S5P_RPRO_L2__NO2____20200330T081839_20200330T100010_12754_03_020400_20221108T074847/S5P_RPRO_L2__NO2____20200330T081839_20200330T100010_12754_03_020400_20221108T074847.nc,1.0
12754,SO2,2020-03-30T08:18:39Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/30/S5P_RPRO_L2__SO2____20200330T081839_20200330T100010_12754_03_020401_20230211T011818/S5P_RPRO_L2__SO2____20200330T081839_20200330T100010_12754_03_020401_20230211T011818.nc,1.0
12768,HCHO,2020-03-31T07:59:44Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/03/31/S5P_RPRO_L2__HCHO___20200331T075944_20200331T094115_12768_03_020401_20230211T024152/S5P_RPRO_L2__HCHO___20200331T075944_20200331T094115_12768_03_020401_20230211T024152.nc,1.0
12768,NO2,2020-03-31T07:59:44Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/03/31/S5P_RPRO_L2__NO2____20200331T075944_20200331T094115_12768_03_020400_20221108T074912/S5P_RPRO_L2__NO2____20200331T075944_20200331T094115_12768_03_020400_20221108T074912.nc,1.0
12768,SO2,2020-03-31T07:59:44Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/03/31/S5P_RPRO_L2__SO2____20200331T075944_20200331T094115_12768_03_020401_20230211T031132/S5P_RPRO_L2__SO2____20200331T075944_20200331T094115_12768_03_020401_20230211T031132.nc,1.0
12839,HCHO,2020-04-05T08:06:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/05/S5P_RPRO_L2__HCHO___20200405T080640_20200405T094810_12839_03_020401_20230211T161714/S5P_RPRO_L2__HCHO___20200405T080640_20200405T094810_12839_03_020401_20230211T161714.nc,1.0
12839,NO2,2020-04-05T08:06:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/05/S5P_RPRO_L2__NO2____20200405T080640_20200405T094810_12839_03_020400_20221108T084011/S5P_RPRO_L2__NO2____20200405T080640_20200405T094810_12839_03_020400_20221108T084011.nc,1.0
12839,SO2,2020-04-05T08:06:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/05/S5P_RPRO_L2__SO2____20200405T080640_20200405T094810_12839_03_020401_20230211T165012/S5P_RPRO_L2__SO2____20200405T080640_20200405T094810_12839_03_020401_20230211T165012.nc,1.0
12896,HCHO,2020-04-09T08:32:29Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/09/S5P_RPRO_L2__HCHO___20200409T083229_20200409T101359_12896_03_020401_20230211T230403/S5P_RPRO_L2__HCHO___20200409T083229_20200409T101359_12896_03_020401_20230211T230403.nc,1.0
12896,NO2,2020-04-09T08:32:29Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/09/S5P_RPRO_L2__NO2____20200409T083229_20200409T101359_12896_03_020400_20221108T091436/S5P_RPRO_L2__NO2____20200409T083229_20200409T101359_12896_03_020400_20221108T091436.nc,1.0
12896,SO2,2020-04-09T08:32:29Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/09/S5P_RPRO_L2__SO2____20200409T083229_20200409T101359_12896_03_020401_20230212T000856/S5P_RPRO_L2__SO2____20200409T083229_20200409T101359_12896_03_020401_20230212T000856.nc,1.0
12910,HCHO,2020-04-10T08:13:34Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/10/S5P_RPRO_L2__HCHO___20200410T081334_20200410T095504_12910_03_020401_20230212T004234/S5P_RPRO_L2__HCHO___20200410T081334_20200410T095504_12910_03_020401_20230212T004234.nc,1.0
12910,NO2,2020-04-10T08:13:34Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/10/S5P_RPRO_L2__NO2____20200410T081334_20200410T095504_12910_03_020400_20221108T092314/S5P_RPRO_L2__NO2____20200410T081334_20200410T095504_12910_03_020400_20221108T092314.nc,1.0
12910,SO2,2020-04-10T08:13:34Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/10/S5P_RPRO_L2__SO2____20200410T081334_20200410T095504_12910_03_020401_20230212T020904/S5P_RPRO_L2__SO2____20200410T081334_20200410T095504_12910_03_020401_20230212T020904.nc,1.0
12924,HCHO,2020-04-11T07:54:38Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/11/S5P_RPRO_L2__HCHO___20200411T075438_20200411T093609_12924_03_020401_20230212T022526/S5P_RPRO_L2__HCHO___20200411T075438_20200411T093609_12924_03_020401_20230212T022526.nc,1.0
12924,NO2,2020-04-11T07:54:38Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/11/S5P_RPRO_L2__NO2____20200411T075438_20200411T093609_12924_03_020400_20221108T093141/S5P_RPRO_L2__NO2____20200411T075438_20200411T093609_12924_03_020400_20221108T093141.nc,1.0
12924,SO2,2020-04-11T07:54:38Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/11/S5P_RPRO_L2__SO2____20200411T075438_20200411T093609_12924_03_020401_20230212T035747/S5P_RPRO_L2__SO2____20200411T075438_20200411T093609_12924_03_020401_20230212T035747.nc,1.0
12967,HCHO,2020-04-14T08:39:22Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/14/S5P_RPRO_L2__HCHO___20200414T083922_20200414T102053_12967_03_020401_20230212T130605/S5P_RPRO_L2__HCHO___20200414T083922_20200414T102053_12967_03_020401_20230212T130605.nc,1.0
12967,NO2,2020-04-14T08:39:22Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/14/S5P_RPRO_L2__NO2____20200414T083922_20200414T102053_12967_03_020400_20221108T100534/S5P_RPRO_L2__NO2____20200414T083922_20200414T102053_12967_03_020400_20221108T100534.nc,1.0
12967,SO2,2020-04-14T08:39:22Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/14/S5P_RPRO_L2__SO2____20200414T083922_20200414T102053_12967_03_020401_20230212T153323/S5P_RPRO_L2__SO2____20200414T083922_20200414T102053_12967_03_020401_20230212T153323.nc,1.0
12981,HCHO,2020-04-15T08:20:27Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/15/S5P_RPRO_L2__HCHO___20200415T082027_20200415T100157_12981_03_020401_20230212T144546/S5P_RPRO_L2__HCHO___20200415T082027_20200415T100157_12981_03_020401_20230212T144546.nc,1.0
12981,NO2,2020-04-15T08:20:27Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/15/S5P_RPRO_L2__NO2____20200415T082027_20200415T100157_12981_03_020400_20221108T101419/S5P_RPRO_L2__NO2____20200415T082027_20200415T100157_12981_03_020400_20221108T101419.nc,1.0
12981,SO2,2020-04-15T08:20:27Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/15/S5P_RPRO_L2__SO2____20200415T082027_20200415T100157_12981_03_020401_20230212T172300/S5P_RPRO_L2__SO2____20200415T082027_20200415T100157_12981_03_020401_20230212T172300.nc,1.0
12995,HCHO,2020-04-16T08:01:31Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/16/S5P_RPRO_L2__HCHO___20200416T080131_20200416T094301_12995_03_020401_20230212T181148/S5P_RPRO_L2__HCHO___20200416T080131_20200416T094301_12995_03_020401_20230212T181148.nc,1.0
12995,NO2,2020-04-16T08:01:31Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/16/S5P_RPRO_L2__NO2____20200416T080131_20200416T094301_12995_03_020400_20221108T102257/S5P_RPRO_L2__NO2____20200416T080131_20200416T094301_12995_03_020400_20221108T102257.nc,1.0
12995,SO2,2020-04-16T08:01:31Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/16/S5P_RPRO_L2__SO2____20200416T080131_20200416T094301_12995_03_020401_20230212T191813/S5P_RPRO_L2__SO2____20200416T080131_20200416T094301_12995_03_020401_20230212T191813.nc,1.0
13052,HCHO,2020-04-20T08:27:18Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/20/S5P_RPRO_L2__HCHO___20200420T082718_20200420T100848_13052_03_020401_20230213T003844/S5P_RPRO_L2__HCHO___20200420T082718_20200420T100848_13052_03_020401_20230213T003844.nc,1.0
13052,NO2,2020-04-20T08:27:18Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/20/S5P_RPRO_L2__NO2____20200420T082718_20200420T100848_13052_03_020400_20221108T105808/S5P_RPRO_L2__NO2____20200420T082718_20200420T100848_13052_03_020400_20221108T105808.nc,1.0
13052,SO2,2020-04-20T08:27:18Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/20/S5P_RPRO_L2__SO2____20200420T082718_20200420T100848_13052_03_020401_20230213T025027/S5P_RPRO_L2__SO2____20200420T082718_20200420T100848_13052_03_020401_20230213T025027.nc,1.0
13123,HCHO,2020-04-25T08:34:08Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/25/S5P_RPRO_L2__HCHO___20200425T083408_20200425T101538_13123_03_020401_20230213T105210/S5P_RPRO_L2__HCHO___20200425T083408_20200425T101538_13123_03_020401_20230213T105210.nc,1.0
13123,NO2,2020-04-25T08:34:08Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/25/S5P_RPRO_L2__NO2____20200425T083408_20200425T101538_13123_03_020400_20221108T114247/S5P_RPRO_L2__NO2____20200425T083408_20200425T101538_13123_03_020400_20221108T114247.nc,1.0
13123,SO2,2020-04-25T08:34:08Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/25/S5P_RPRO_L2__SO2____20200425T083408_20200425T101538_13123_03_020401_20230213T114711/S5P_RPRO_L2__SO2____20200425T083408_20200425T101538_13123_03_020401_20230213T114711.nc,1.0
13137,HCHO,2020-04-26T08:15:11Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/26/S5P_RPRO_L2__HCHO___20200426T081511_20200426T095642_13137_03_020401_20230213T123734/S5P_RPRO_L2__HCHO___20200426T081511_20200426T095642_13137_03_020401_20230213T123734.nc,1.0
13137,NO2,2020-04-26T08:15:11Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/26/S5P_RPRO_L2__NO2____20200426T081511_20200426T095642_13137_03_020400_20221108T115130/S5P_RPRO_L2__NO2____20200426T081511_20200426T095642_13137_03_020400_20221108T115130.nc,1.0
13137,SO2,2020-04-26T08:15:11Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/26/S5P_RPRO_L2__SO2____20200426T081511_20200426T095642_13137_03_020401_20230213T133657/S5P_RPRO_L2__SO2____20200426T081511_20200426T095642_13137_03_020401_20230213T133657.nc,1.0
13194,HCHO,2020-04-30T08:40:55Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/04/30/S5P_RPRO_L2__HCHO___20200430T084055_20200430T102226_13194_03_020401_20230213T200641/S5P_RPRO_L2__HCHO___20200430T084055_20200430T102226_13194_03_020401_20230213T200641.nc,1.0
13194,NO2,2020-04-30T08:40:55Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/04/30/S5P_RPRO_L2__NO2____20200430T084055_20200430T102226_13194_03_020400_20221108T122552/S5P_RPRO_L2__NO2____20200430T084055_20200430T102226_13194_03_020400_20221108T122552.nc,1.0
13194,SO2,2020-04-30T08:40:55Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/04/30/S5P_RPRO_L2__SO2____20200430T084055_20200430T102226_13194_03_020401_20230213T205046/S5P_RPRO_L2__SO2____20200430T084055_20200430T102226_13194_03_020401_20230213T205046.nc,1.0
13208,HCHO,2020-05-01T08:21:58Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/05/01/S5P_RPRO_L2__HCHO___20200501T082158_20200501T100329_13208_03_020401_20230213T214705/S5P_RPRO_L2__HCHO___20200501T082158_20200501T100329_13208_03_020401_20230213T214705.nc,1.0
13208,NO2,2020-05-01T08:21:58Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/05/01/S5P_RPRO_L2__NO2____20200501T082158_20200501T100329_13208_03_020400_20221108T123422/S5P_RPRO_L2__NO2____20200501T082158_20200501T100329_13208_03_020400_20221108T123422.nc,1.0
13208,SO2,2020-05-01T08:21:58Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/05/01/S5P_RPRO_L2__SO2____20200501T082158_20200501T100329_13208_03_020401_20230213T223534/S5P_RPRO_L2__SO2____20200501T082158_20200501T100329_13208_03_020401_20230213T223534.nc,1.0
13222,HCHO,2020-05-02T08:03:02Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/05/02/S5P_RPRO_L2__HCHO___20200502T080302_20200502T094432_13222_03_020401_20230213T232651/S5P_RPRO_L2__HCHO___20200502T080302_20200502T094432_13222_03_020401_20230213T232651.nc,1.0
13222,NO2,2020-05-02T08:03:02Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/05/02/S5P_RPRO_L2__NO2____20200502T080302_20200502T094432_13222_03_020400_20221108T125100/S5P_RPRO_L2__NO2____20200502T080302_20200502T094432_13222_03_020400_20221108T125100.nc,1.0
13222,SO2,2020-05-02T08:03:02Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/05/02/S5P_RPRO_L2__SO2____20200502T080302_20200502T094432_13222_03_020401_20230214T002222/S5P_RPRO_L2__SO2____20200502T080302_20200502T094432_13222_03_020401_20230214T002222.nc,1.0
13279,HCHO,2020-05-06T08:28:43Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/05/06/S5P_RPRO_L2__HCHO___20200506T082843_20200506T101014_13279_03_020401_20230214T055032/S5P_RPRO_L2__HCHO___20200506T082843_20200506T101014_13279_03_020401_20230214T055032.nc,1.0
13279,NO2,2020-05-06T08:28:43Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/05/06/S5P_RPRO_L2__NO2____20200506T082843_20200506T101014_13279_03_020400_20221108T144952/S5P_RPRO_L2__NO2____20200506T082843_20200506T101014_13279_03_020400_20221108T144952.nc,1.0
13279,SO2,2020-05-06T08:28:43Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/05/06/S5P_RPRO_L2__SO2____20200506T082843_20200506T101014_13279_03_020401_20230214T074312/S5P_RPRO_L2__SO2____20200506T082843_20200506T101014_13279_03_020401_20230214T074312.nc,1.0
13293,HCHO,2020-05-07T08:09:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/05/07/S5P_RPRO_L2__HCHO___20200507T080946_20200507T095116_13293_03_020401_20230214T072642/S5P_RPRO_L2__HCHO___20200507T080946_20200507T095116_13293_03_020401_20230214T072642.nc,1.0
13293,NO2,2020-05-07T08:09:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/05/07/S5P_RPRO_L2__NO2____20200507T080946_20200507T095116_13293_03_020400_20221108T145019/S5P_RPRO_L2__NO2____20200507T080946_20200507T095116_13293_03_020400_20221108T145019.nc,1.0
13293,SO2,2020-05-07T08:09:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/05/07/S5P_RPRO_L2__SO2____20200507T080946_20200507T095116_13293_03_020401_20230214T093323/S5P_RPRO_L2__SO2____20200507T080946_20200507T095116_13293_03_020401_20230214T093323.nc,1.0
13350,HCHO,2020-05-11T08:35:26Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/05/11/S5P_RPRO_L2__HCHO___20200511T083526_20200511T101656_13350_03_020401_20230214T154629/S5P_RPRO_L2__HCHO___20200511T083526_20200511T101656_13350_03_020401_20230214T154629.nc,1.0
13350,NO2,2020-05-11T08:35:26Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/05/11/S5P_RPRO_L2__NO2____20200511T083526_20200511T101656_13350_03_020400_20221108T154049/S5P_RPRO_L2__NO2____20200511T083526_20200511T101656_13350_03_020400_20221108T154049.nc,1.0
13350,SO2,2020-05-11T08:35:26Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/05/11/S5P_RPRO_L2__SO2____20200511T083526_20200511T101656_13350_03_020401_20230214T171131/S5P_RPRO_L2__SO2____20200511T083526_20200511T101656_13350_03_020401_20230214T171131.nc,1.0
13364,HCHO,2020-05-12T08:16:28Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/05/12/S5P_RPRO_L2__HCHO___20200512T081628_20200512T095758_13364_03_020401_20230214T173016/S5P_RPRO_L2__HCHO___20200512T081628_20200512T095758_13364_03_020401_20230214T173016.nc,1.0
13364,NO2,2020-05-12T08:16:28Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/05/12/S5P_RPRO_L2__NO2____20200512T081628_20200512T095758_13364_03_020400_20221108T154119/S5P_RPRO_L2__NO2____20200512T081628_20200512T095758_13364_03_020400_20221108T154119.nc,1.0
13364,SO2,2020-05-12T08:16:28Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/05/12/S5P_RPRO_L2__SO2____20200512T081628_20200512T095758_13364_03_020401_20230214T190543/S5P_RPRO_L2__SO2____20200512T081628_20200512T095758_13364_03_020401_20230214T190543.nc,1.0
