sat:absolute_orbit,s5p:type,datetime,s3_url,coverage
14259,NO2,2020-07-14T10:17:23Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/14/S5P_RPRO_L2__NO2____20200714T101723_20200714T115853_14259_03_020400_20221104T205534/S5P_RPRO_L2__NO2____20200714T101723_20200714T115853_14259_03_020400_20221104T205534.nc,1.0
14259,SO2,2020-07-14T10:17:23Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/14/S5P_RPRO_L2__SO2____20200714T101723_20200714T115853_14259_03_020401_20230119T052744/S5P_RPRO_L2__SO2____20200714T101723_20200714T115853_14259_03_020401_20230119T052744.nc,1.0
14274,HCHO,2020-07-15T11:39:48Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/15/S5P_RPRO_L2__HCHO___20200715T113948_20200715T132118_14274_03_020401_20230119T001505/S5P_RPRO_L2__HCHO___20200715T113948_20200715T132118_14274_03_020401_20230119T001505.nc,1.0
14274,NO2,2020-07-15T11:39:48Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/15/S5P_RPRO_L2__NO2____20200715T113948_20200715T132118_14274_03_020400_20221104T210223/S5P_RPRO_L2__NO2____20200715T113948_20200715T132118_14274_03_020400_20221104T210223.nc,1.0
14274,SO2,2020-07-15T11:39:48Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/15/S5P_RPRO_L2__SO2____20200715T113948_20200715T132118_14274_03_020401_20230119T073207/S5P_RPRO_L2__SO2____20200715T113948_20200715T132118_14274_03_020401_20230119T073207.nc,1.0
14302,HCHO,2020-07-17T11:01:38Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/17/S5P_RPRO_L2__HCHO___20200717T110138_20200717T124307_14302_03_020401_20230119T035605/S5P_RPRO_L2__HCHO___20200717T110138_20200717T124307_14302_03_020401_20230119T035605.nc,1.0
14302,NO2,2020-07-17T11:01:38Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/17/S5P_RPRO_L2__NO2____20200717T110138_20200717T124307_14302_03_020400_20221104T211557/S5P_RPRO_L2__NO2____20200717T110138_20200717T124307_14302_03_020400_20221104T211557.nc,1.0
14302,SO2,2020-07-17T11:01:38Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/17/S5P_RPRO_L2__SO2____20200717T110138_20200717T124307_14302_03_020401_20230119T112945/S5P_RPRO_L2__SO2____20200717T110138_20200717T124307_14302_03_020401_20230119T112945.nc,1.0
14316,HCHO,2020-07-18T10:42:33Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/18/S5P_RPRO_L2__HCHO___20200718T104233_20200718T122402_14316_03_020401_20230119T055018/S5P_RPRO_L2__HCHO___20200718T104233_20200718T122402_14316_03_020401_20230119T055018.nc,1.0
14316,NO2,2020-07-18T10:42:33Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/18/S5P_RPRO_L2__NO2____20200718T104233_20200718T122402_14316_03_020400_20221104T212353/S5P_RPRO_L2__NO2____20200718T104233_20200718T122402_14316_03_020400_20221104T212353.nc,1.0
14316,SO2,2020-07-18T10:42:33Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/18/S5P_RPRO_L2__SO2____20200718T104233_20200718T122402_14316_03_020401_20230119T131746/S5P_RPRO_L2__SO2____20200718T104233_20200718T122402_14316_03_020401_20230119T131746.nc,1.0
14345,HCHO,2020-07-20T11:45:51Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/20/S5P_RPRO_L2__HCHO___20200720T114551_20200720T132721_14345_03_020401_20230119T091258/S5P_RPRO_L2__HCHO___20200720T114551_20200720T132721_14345_03_020401_20230119T091258.nc,1.0
14345,NO2,2020-07-20T11:45:51Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/20/S5P_RPRO_L2__NO2____20200720T114551_20200720T132721_14345_03_020400_20221104T214018/S5P_RPRO_L2__NO2____20200720T114551_20200720T132721_14345_03_020400_20221104T214018.nc,1.0
14345,SO2,2020-07-20T11:45:51Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/20/S5P_RPRO_L2__SO2____20200720T114551_20200720T132721_14345_03_020401_20230119T175854/S5P_RPRO_L2__SO2____20200720T114551_20200720T132721_14345_03_020401_20230119T175854.nc,1.0
14373,HCHO,2020-07-22T11:07:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/22/S5P_RPRO_L2__HCHO___20200722T110740_20200722T124910_14373_03_020401_20230119T164419/S5P_RPRO_L2__HCHO___20200722T110740_20200722T124910_14373_03_020401_20230119T164419.nc,1.0
14373,NO2,2020-07-22T11:07:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/22/S5P_RPRO_L2__NO2____20200722T110740_20200722T124910_14373_03_020400_20221104T215613/S5P_RPRO_L2__NO2____20200722T110740_20200722T124910_14373_03_020400_20221104T215613.nc,1.0
14373,SO2,2020-07-22T11:07:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/22/S5P_RPRO_L2__SO2____20200722T110740_20200722T124910_14373_03_020401_20230119T221037/S5P_RPRO_L2__SO2____20200722T110740_20200722T124910_14373_03_020401_20230119T221037.nc,1.0
14387,HCHO,2020-07-23T10:48:34Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/23/S5P_RPRO_L2__HCHO___20200723T104834_20200723T123004_14387_03_020401_20230119T182810/S5P_RPRO_L2__HCHO___20200723T104834_20200723T123004_14387_03_020401_20230119T182810.nc,1.0
14387,NO2,2020-07-23T10:48:34Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/23/S5P_RPRO_L2__NO2____20200723T104834_20200723T123004_14387_03_020400_20221104T221133/S5P_RPRO_L2__NO2____20200723T104834_20200723T123004_14387_03_020400_20221104T221133.nc,1.0
14387,SO2,2020-07-23T10:48:34Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/23/S5P_RPRO_L2__SO2____20200723T104834_20200723T123004_14387_03_020401_20230120T000620/S5P_RPRO_L2__SO2____20200723T104834_20200723T123004_14387_03_020401_20230120T000620.nc,1.0
14401,HCHO,2020-07-24T10:29:29Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/24/S5P_RPRO_L2__HCHO___20200724T102929_20200724T121058_14401_03_020401_20230119T200814/S5P_RPRO_L2__HCHO___20200724T102929_20200724T121058_14401_03_020401_20230119T200814.nc,1.0
14401,NO2,2020-07-24T10:29:29Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/24/S5P_RPRO_L2__NO2____20200724T102929_20200724T121058_14401_03_020400_20221104T221154/S5P_RPRO_L2__NO2____20200724T102929_20200724T121058_14401_03_020400_20221104T221154.nc,1.0
14401,SO2,2020-07-24T10:29:29Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/24/S5P_RPRO_L2__SO2____20200724T102929_20200724T121058_14401_03_020401_20230120T015535/S5P_RPRO_L2__SO2____20200724T102929_20200724T121058_14401_03_020401_20230120T015535.nc,1.0
14444,HCHO,2020-07-27T11:13:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/27/S5P_RPRO_L2__HCHO___20200727T111340_20200727T125510_14444_03_020401_20230120T011937/S5P_RPRO_L2__HCHO___20200727T111340_20200727T125510_14444_03_020401_20230120T011937.nc,1.0
14444,NO2,2020-07-27T11:13:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/27/S5P_RPRO_L2__NO2____20200727T111340_20200727T125510_14444_03_020400_20221104T224314/S5P_RPRO_L2__NO2____20200727T111340_20200727T125510_14444_03_020400_20221104T224314.nc,1.0
14444,SO2,2020-07-27T11:13:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/27/S5P_RPRO_L2__SO2____20200727T111340_20200727T125510_14444_03_020401_20230120T073034/S5P_RPRO_L2__SO2____20200727T111340_20200727T125510_14444_03_020401_20230120T073034.nc,1.0
14458,HCHO,2020-07-28T10:54:34Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/28/S5P_RPRO_L2__HCHO___20200728T105434_20200728T123604_14458_03_020401_20230120T030500/S5P_RPRO_L2__HCHO___20200728T105434_20200728T123604_14458_03_020401_20230120T030500.nc,1.0
14458,NO2,2020-07-28T10:54:34Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/28/S5P_RPRO_L2__NO2____20200728T105434_20200728T123604_14458_03_020400_20221104T225112/S5P_RPRO_L2__NO2____20200728T105434_20200728T123604_14458_03_020400_20221104T225112.nc,1.0
14458,SO2,2020-07-28T10:54:34Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/28/S5P_RPRO_L2__SO2____20200728T105434_20200728T123604_14458_03_020401_20230120T092329/S5P_RPRO_L2__SO2____20200728T105434_20200728T123604_14458_03_020401_20230120T092329.nc,1.0
14472,HCHO,2020-07-29T10:35:28Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/29/S5P_RPRO_L2__HCHO___20200729T103528_20200729T121657_14472_03_020401_20230120T044456/S5P_RPRO_L2__HCHO___20200729T103528_20200729T121657_14472_03_020401_20230120T044456.nc,1.0
14472,NO2,2020-07-29T10:35:28Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/29/S5P_RPRO_L2__NO2____20200729T103528_20200729T121657_14472_03_020400_20221104T225903/S5P_RPRO_L2__NO2____20200729T103528_20200729T121657_14472_03_020400_20221104T225903.nc,1.0
14472,SO2,2020-07-29T10:35:28Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/29/S5P_RPRO_L2__SO2____20200729T103528_20200729T121657_14472_03_020401_20230120T110758/S5P_RPRO_L2__SO2____20200729T103528_20200729T121657_14472_03_020401_20230120T110758.nc,1.0
14486,HCHO,2020-07-30T10:16:21Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/07/30/S5P_RPRO_L2__HCHO___20200730T101621_20200730T115751_14486_03_020401_20230120T062026/S5P_RPRO_L2__HCHO___20200730T101621_20200730T115751_14486_03_020401_20230120T062026.nc,1.0
14486,NO2,2020-07-30T10:16:21Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/07/30/S5P_RPRO_L2__NO2____20200730T101621_20200730T115751_14486_03_020400_20221104T231431/S5P_RPRO_L2__NO2____20200730T101621_20200730T115751_14486_03_020400_20221104T231431.nc,1.0
14486,SO2,2020-07-30T10:16:21Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/07/30/S5P_RPRO_L2__SO2____20200730T101621_20200730T115751_14486_03_020401_20230120T135234/S5P_RPRO_L2__SO2____20200730T101621_20200730T115751_14486_03_020401_20230120T135234.nc,1.0
14529,HCHO,2020-08-02T11:00:32Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/02/S5P_RPRO_L2__HCHO___20200802T110032_20200802T124201_14529_03_020401_20230120T130357/S5P_RPRO_L2__HCHO___20200802T110032_20200802T124201_14529_03_020401_20230120T130357.nc,1.0
14529,NO2,2020-08-02T11:00:32Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/02/S5P_RPRO_L2__NO2____20200802T110032_20200802T124201_14529_03_020400_20221104T233046/S5P_RPRO_L2__NO2____20200802T110032_20200802T124201_14529_03_020400_20221104T233046.nc,1.0
14529,SO2,2020-08-02T11:00:32Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/02/S5P_RPRO_L2__SO2____20200802T110032_20200802T124201_14529_03_020401_20230120T203706/S5P_RPRO_L2__SO2____20200802T110032_20200802T124201_14529_03_020401_20230120T203706.nc,1.0
14543,HCHO,2020-08-03T10:41:25Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/03/S5P_RPRO_L2__HCHO___20200803T104125_20200803T122255_14543_03_020401_20230120T145346/S5P_RPRO_L2__HCHO___20200803T104125_20200803T122255_14543_03_020401_20230120T145346.nc,1.0
14543,NO2,2020-08-03T10:41:25Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/03/S5P_RPRO_L2__NO2____20200803T104125_20200803T122255_14543_03_020400_20221104T234610/S5P_RPRO_L2__NO2____20200803T104125_20200803T122255_14543_03_020400_20221104T234610.nc,1.0
14543,SO2,2020-08-03T10:41:25Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/03/S5P_RPRO_L2__SO2____20200803T104125_20200803T122255_14543_03_020401_20230120T225128/S5P_RPRO_L2__SO2____20200803T104125_20200803T122255_14543_03_020401_20230120T225128.nc,1.0
14557,HCHO,2020-08-04T10:22:18Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/04/S5P_RPRO_L2__HCHO___20200804T102218_20200804T120348_14557_03_020401_20230120T164557/S5P_RPRO_L2__HCHO___20200804T102218_20200804T120348_14557_03_020401_20230120T164557.nc,1.0
14557,NO2,2020-08-04T10:22:18Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/04/S5P_RPRO_L2__NO2____20200804T102218_20200804T120348_14557_03_020400_20221104T234631/S5P_RPRO_L2__NO2____20200804T102218_20200804T120348_14557_03_020400_20221104T234631.nc,1.0
14557,SO2,2020-08-04T10:22:18Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/04/S5P_RPRO_L2__SO2____20200804T102218_20200804T120348_14557_03_020401_20230121T011524/S5P_RPRO_L2__SO2____20200804T102218_20200804T120348_14557_03_020401_20230121T011524.nc,1.0
14600,HCHO,2020-08-07T11:06:27Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/07/S5P_RPRO_L2__HCHO___20200807T110627_20200807T124757_14600_03_020401_20230120T225138/S5P_RPRO_L2__HCHO___20200807T110627_20200807T124757_14600_03_020401_20230120T225138.nc,1.0
14600,NO2,2020-08-07T11:06:27Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/07/S5P_RPRO_L2__NO2____20200807T110627_20200807T124757_14600_03_020400_20221105T001754/S5P_RPRO_L2__NO2____20200807T110627_20200807T124757_14600_03_020400_20221105T001754.nc,1.0
14600,SO2,2020-08-07T11:06:27Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/07/S5P_RPRO_L2__SO2____20200807T110627_20200807T124757_14600_03_020401_20230121T074229/S5P_RPRO_L2__SO2____20200807T110627_20200807T124757_14600_03_020401_20230121T074229.nc,1.0
14614,HCHO,2020-08-08T10:47:21Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/08/S5P_RPRO_L2__HCHO___20200808T104721_20200808T122850_14614_03_020401_20230121T004337/S5P_RPRO_L2__HCHO___20200808T104721_20200808T122850_14614_03_020401_20230121T004337.nc,1.0
14614,NO2,2020-08-08T10:47:21Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/08/S5P_RPRO_L2__NO2____20200808T104721_20200808T122850_14614_03_020400_20221105T001818/S5P_RPRO_L2__NO2____20200808T104721_20200808T122850_14614_03_020400_20221105T001818.nc,1.0
14614,SO2,2020-08-08T10:47:21Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/08/S5P_RPRO_L2__SO2____20200808T104721_20200808T122850_14614_03_020401_20230121T100414/S5P_RPRO_L2__SO2____20200808T104721_20200808T122850_14614_03_020401_20230121T100414.nc,1.0
14628,HCHO,2020-08-09T10:28:13Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/09/S5P_RPRO_L2__HCHO___20200809T102813_20200809T120943_14628_03_020401_20230121T023135/S5P_RPRO_L2__HCHO___20200809T102813_20200809T120943_14628_03_020401_20230121T023135.nc,1.0
14628,NO2,2020-08-09T10:28:13Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/09/S5P_RPRO_L2__NO2____20200809T102813_20200809T120943_14628_03_020400_20221105T003343/S5P_RPRO_L2__NO2____20200809T102813_20200809T120943_14628_03_020400_20221105T003343.nc,1.0
14628,SO2,2020-08-09T10:28:13Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/09/S5P_RPRO_L2__SO2____20200809T102813_20200809T120943_14628_03_020401_20230121T120812/S5P_RPRO_L2__SO2____20200809T102813_20200809T120943_14628_03_020401_20230121T120812.nc,1.0
14643,HCHO,2020-08-10T11:50:36Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/10/S5P_RPRO_L2__HCHO___20200810T115036_20200810T133205_14643_03_020401_20230121T041542/S5P_RPRO_L2__HCHO___20200810T115036_20200810T133205_14643_03_020401_20230121T041542.nc,1.0
14643,NO2,2020-08-10T11:50:36Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/10/S5P_RPRO_L2__NO2____20200810T115036_20200810T133205_14643_03_020400_20221105T004145/S5P_RPRO_L2__NO2____20200810T115036_20200810T133205_14643_03_020400_20221105T004145.nc,1.0
14643,SO2,2020-08-10T11:50:36Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/10/S5P_RPRO_L2__SO2____20200810T115036_20200810T133205_14643_03_020401_20230121T142019/S5P_RPRO_L2__SO2____20200810T115036_20200810T133205_14643_03_020401_20230121T142019.nc,1.0
14657,HCHO,2020-08-11T11:31:29Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/11/S5P_RPRO_L2__HCHO___20200811T113129_20200811T131258_14657_03_020401_20230121T060752/S5P_RPRO_L2__HCHO___20200811T113129_20200811T131258_14657_03_020401_20230121T060752.nc,1.0
14657,NO2,2020-08-11T11:31:29Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/11/S5P_RPRO_L2__NO2____20200811T113129_20200811T131258_14657_03_020400_20221105T004933/S5P_RPRO_L2__NO2____20200811T113129_20200811T131258_14657_03_020400_20221105T004933.nc,1.0
14657,SO2,2020-08-11T11:31:29Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/11/S5P_RPRO_L2__SO2____20200811T113129_20200811T131258_14657_03_020401_20230121T163135/S5P_RPRO_L2__SO2____20200811T113129_20200811T131258_14657_03_020401_20230121T163135.nc,1.0
14671,HCHO,2020-08-12T11:12:21Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/12/S5P_RPRO_L2__HCHO___20200812T111221_20200812T125351_14671_03_020401_20230121T075554/S5P_RPRO_L2__HCHO___20200812T111221_20200812T125351_14671_03_020401_20230121T075554.nc,1.0
14671,NO2,2020-08-12T11:12:21Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/12/S5P_RPRO_L2__NO2____20200812T111221_20200812T125351_14671_03_020400_20221105T005725/S5P_RPRO_L2__NO2____20200812T111221_20200812T125351_14671_03_020400_20221105T005725.nc,1.0
14671,SO2,2020-08-12T11:12:21Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/12/S5P_RPRO_L2__SO2____20200812T111221_20200812T125351_14671_03_020401_20230121T184012/S5P_RPRO_L2__SO2____20200812T111221_20200812T125351_14671_03_020401_20230121T184012.nc,1.0
14685,HCHO,2020-08-13T10:53:14Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/13/S5P_RPRO_L2__HCHO___20200813T105314_20200813T123444_14685_03_020401_20230121T100423/S5P_RPRO_L2__HCHO___20200813T105314_20200813T123444_14685_03_020401_20230121T100423.nc,1.0
14685,NO2,2020-08-13T10:53:14Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/13/S5P_RPRO_L2__NO2____20200813T105314_20200813T123444_14685_03_020400_20221105T010514/S5P_RPRO_L2__NO2____20200813T105314_20200813T123444_14685_03_020400_20221105T010514.nc,1.0
14685,SO2,2020-08-13T10:53:14Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/13/S5P_RPRO_L2__SO2____20200813T105314_20200813T123444_14685_03_020401_20230121T205830/S5P_RPRO_L2__SO2____20200813T105314_20200813T123444_14685_03_020401_20230121T205830.nc,1.0
14699,HCHO,2020-08-14T10:34:07Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/14/S5P_RPRO_L2__HCHO___20200814T103407_20200814T121536_14699_03_020401_20230121T132652/S5P_RPRO_L2__HCHO___20200814T103407_20200814T121536_14699_03_020401_20230121T132652.nc,1.0
14699,NO2,2020-08-14T10:34:07Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/14/S5P_RPRO_L2__NO2____20200814T103407_20200814T121536_14699_03_020400_20221105T012037/S5P_RPRO_L2__NO2____20200814T103407_20200814T121536_14699_03_020400_20221105T012037.nc,1.0
14699,SO2,2020-08-14T10:34:07Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/14/S5P_RPRO_L2__SO2____20200814T103407_20200814T121536_14699_03_020401_20230121T232658/S5P_RPRO_L2__SO2____20200814T103407_20200814T121536_14699_03_020401_20230121T232658.nc,1.0
14728,HCHO,2020-08-16T11:37:21Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/16/S5P_RPRO_L2__HCHO___20200816T113721_20200816T131851_14728_03_020401_20230121T174354/S5P_RPRO_L2__HCHO___20200816T113721_20200816T131851_14728_03_020401_20230121T174354.nc,1.0
14728,NO2,2020-08-16T11:37:21Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/16/S5P_RPRO_L2__NO2____20200816T113721_20200816T131851_14728_03_020400_20221105T012903/S5P_RPRO_L2__NO2____20200816T113721_20200816T131851_14728_03_020400_20221105T012903.nc,1.0
14728,SO2,2020-08-16T11:37:21Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/16/S5P_RPRO_L2__SO2____20200816T113721_20200816T131851_14728_03_020401_20230122T034638/S5P_RPRO_L2__SO2____20200816T113721_20200816T131851_14728_03_020401_20230122T034638.nc,1.0
14770,HCHO,2020-08-19T10:39:58Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/19/S5P_RPRO_L2__HCHO___20200819T103958_20200819T122128_14770_03_020401_20230121T234312/S5P_RPRO_L2__HCHO___20200819T103958_20200819T122128_14770_03_020401_20230121T234312.nc,1.0
14770,NO2,2020-08-19T10:39:58Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/19/S5P_RPRO_L2__NO2____20200819T103958_20200819T122128_14770_03_020400_20221105T015232/S5P_RPRO_L2__NO2____20200819T103958_20200819T122128_14770_03_020400_20221105T015232.nc,1.0
14770,SO2,2020-08-19T10:39:58Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/19/S5P_RPRO_L2__SO2____20200819T103958_20200819T122128_14770_03_020401_20230122T100339/S5P_RPRO_L2__SO2____20200819T103958_20200819T122128_14770_03_020401_20230122T100339.nc,1.0
14784,HCHO,2020-08-20T10:20:51Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/20/S5P_RPRO_L2__HCHO___20200820T102051_20200820T120220_14784_03_020401_20230122T013247/S5P_RPRO_L2__HCHO___20200820T102051_20200820T120220_14784_03_020401_20230122T013247.nc,1.0
14784,NO2,2020-08-20T10:20:51Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/20/S5P_RPRO_L2__NO2____20200820T102051_20200820T120220_14784_03_020400_20221105T020757/S5P_RPRO_L2__NO2____20200820T102051_20200820T120220_14784_03_020400_20221105T020757.nc,1.0
14784,SO2,2020-08-20T10:20:51Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/20/S5P_RPRO_L2__SO2____20200820T102051_20200820T120220_14784_03_020401_20230122T120238/S5P_RPRO_L2__SO2____20200820T102051_20200820T120220_14784_03_020401_20230122T120238.nc,1.0
14799,HCHO,2020-08-21T11:43:12Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/21/S5P_RPRO_L2__HCHO___20200821T114312_20200821T132442_14799_03_020401_20230122T031715/S5P_RPRO_L2__HCHO___20200821T114312_20200821T132442_14799_03_020401_20230122T031715.nc,1.0
14799,NO2,2020-08-21T11:43:12Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/21/S5P_RPRO_L2__NO2____20200821T114312_20200821T132442_14799_03_020400_20221105T020821/S5P_RPRO_L2__NO2____20200821T114312_20200821T132442_14799_03_020400_20221105T020821.nc,1.0
14799,SO2,2020-08-21T11:43:12Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/21/S5P_RPRO_L2__SO2____20200821T114312_20200821T132442_14799_03_020401_20230122T135631/S5P_RPRO_L2__SO2____20200821T114312_20200821T132442_14799_03_020401_20230122T135631.nc,1.0
14813,HCHO,2020-08-22T11:24:05Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/22/S5P_RPRO_L2__HCHO___20200822T112405_20200822T130534_14813_03_020401_20230122T045844/S5P_RPRO_L2__HCHO___20200822T112405_20200822T130534_14813_03_020401_20230122T045844.nc,1.0
14813,NO2,2020-08-22T11:24:05Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/22/S5P_RPRO_L2__NO2____20200822T112405_20200822T130534_14813_03_020400_20221105T022349/S5P_RPRO_L2__NO2____20200822T112405_20200822T130534_14813_03_020400_20221105T022349.nc,1.0
14813,SO2,2020-08-22T11:24:05Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/22/S5P_RPRO_L2__SO2____20200822T112405_20200822T130534_14813_03_020401_20230122T155622/S5P_RPRO_L2__SO2____20200822T112405_20200822T130534_14813_03_020401_20230122T155622.nc,1.0
14841,HCHO,2020-08-24T10:45:49Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/24/S5P_RPRO_L2__HCHO___20200824T104549_20200824T122718_14841_03_020401_20230122T083631/S5P_RPRO_L2__HCHO___20200824T104549_20200824T122718_14841_03_020401_20230122T083631.nc,1.0
14841,NO2,2020-08-24T10:45:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/24/S5P_RPRO_L2__NO2____20200824T104549_20200824T122718_14841_03_020400_20221105T023937/S5P_RPRO_L2__NO2____20200824T104549_20200824T122718_14841_03_020400_20221105T023937.nc,1.0
14841,SO2,2020-08-24T10:45:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/24/S5P_RPRO_L2__SO2____20200824T104549_20200824T122718_14841_03_020401_20230122T203504/S5P_RPRO_L2__SO2____20200824T104549_20200824T122718_14841_03_020401_20230122T203504.nc,1.0
14855,HCHO,2020-08-25T10:26:41Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/25/S5P_RPRO_L2__HCHO___20200825T102641_20200825T120810_14855_03_020401_20230122T102817/S5P_RPRO_L2__HCHO___20200825T102641_20200825T120810_14855_03_020401_20230122T102817.nc,1.0
14855,NO2,2020-08-25T10:26:41Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/25/S5P_RPRO_L2__NO2____20200825T102641_20200825T120810_14855_03_020400_20221105T025501/S5P_RPRO_L2__NO2____20200825T102641_20200825T120810_14855_03_020400_20221105T025501.nc,1.0
14855,SO2,2020-08-25T10:26:41Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/25/S5P_RPRO_L2__SO2____20200825T102641_20200825T120810_14855_03_020401_20230122T230035/S5P_RPRO_L2__SO2____20200825T102641_20200825T120810_14855_03_020401_20230122T230035.nc,1.0
14870,HCHO,2020-08-26T11:49:02Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/08/26/S5P_RPRO_L2__HCHO___20200826T114902_20200826T133031_14870_03_020401_20230122T170818/S5P_RPRO_L2__HCHO___20200826T114902_20200826T133031_14870_03_020401_20230122T170818.nc,1.0
14870,NO2,2020-08-26T11:49:02Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/08/26/S5P_RPRO_L2__NO2____20200826T114902_20200826T133031_14870_03_020400_20221105T025526/S5P_RPRO_L2__NO2____20200826T114902_20200826T133031_14870_03_020400_20221105T025526.nc,1.0
14870,SO2,2020-08-26T11:49:02Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/08/26/S5P_RPRO_L2__SO2____20200826T114902_20200826T133031_14870_03_020401_20230123T012023/S5P_RPRO_L2__SO2____20200826T114902_20200826T133031_14870_03_020401_20230123T012023.nc,1.0
