sat:absolute_orbit,s5p:type,datetime,s3_url,coverage
11323,NO2,2019-12-20T11:27:00Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/20/S5P_RPRO_L2__NO2____20191220T112700_20191220T130829_11323_03_020400_20221107T001128/S5P_RPRO_L2__NO2____20191220T112700_20191220T130829_11323_03_020400_20221107T001128.nc,1.0
11323,SO2,2019-12-20T11:27:00Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/20/S5P_RPRO_L2__SO2____20191220T112700_20191220T130829_11323_03_020401_20230203T050734/S5P_RPRO_L2__SO2____20191220T112700_20191220T130829_11323_03_020401_20230203T050734.nc,1.0
11324,HCHO,2019-12-20T13:08:29Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/20/S5P_RPRO_L2__HCHO___20191220T130829_20191220T144959_11324_03_020401_20230203T050812/S5P_RPRO_L2__HCHO___20191220T130829_20191220T144959_11324_03_020401_20230203T050812.nc,1.0
11324,NO2,2019-12-20T13:08:29Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/20/S5P_RPRO_L2__NO2____20191220T130829_20191220T144959_11324_03_020400_20221107T001131/S5P_RPRO_L2__NO2____20191220T130829_20191220T144959_11324_03_020400_20221107T001131.nc,1.0
11324,SO2,2019-12-20T13:08:29Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/20/S5P_RPRO_L2__SO2____20191220T130829_20191220T144959_11324_03_020401_20230203T050811/S5P_RPRO_L2__SO2____20191220T130829_20191220T144959_11324_03_020401_20230203T050811.nc,1.0
11338,HCHO,2019-12-21T12:49:28Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/21/S5P_RPRO_L2__HCHO___20191221T124928_20191221T143057_11338_03_020401_20230203T063412/S5P_RPRO_L2__HCHO___20191221T124928_20191221T143057_11338_03_020401_20230203T063412.nc,1.0
11338,NO2,2019-12-21T12:49:28Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/21/S5P_RPRO_L2__NO2____20191221T124928_20191221T143057_11338_03_020400_20221107T001213/S5P_RPRO_L2__NO2____20191221T124928_20191221T143057_11338_03_020400_20221107T001213.nc,1.0
11338,SO2,2019-12-21T12:49:28Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/21/S5P_RPRO_L2__SO2____20191221T124928_20191221T143057_11338_03_020401_20230203T070134/S5P_RPRO_L2__SO2____20191221T124928_20191221T143057_11338_03_020401_20230203T070134.nc,1.0
11352,HCHO,2019-12-22T12:30:26Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/22/S5P_RPRO_L2__HCHO___20191222T123026_20191222T141156_11352_03_020401_20230203T080833/S5P_RPRO_L2__HCHO___20191222T123026_20191222T141156_11352_03_020401_20230203T080833.nc,1.0
11352,NO2,2019-12-22T12:30:26Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/22/S5P_RPRO_L2__NO2____20191222T123026_20191222T141156_11352_03_020400_20221107T001256/S5P_RPRO_L2__NO2____20191222T123026_20191222T141156_11352_03_020400_20221107T001256.nc,1.0
11352,SO2,2019-12-22T12:30:26Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/22/S5P_RPRO_L2__SO2____20191222T123026_20191222T141156_11352_03_020401_20230203T085240/S5P_RPRO_L2__SO2____20191222T123026_20191222T141156_11352_03_020401_20230203T085240.nc,1.0
11366,HCHO,2019-12-23T12:11:24Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/23/S5P_RPRO_L2__HCHO___20191223T121124_20191223T135254_11366_03_020401_20230203T093418/S5P_RPRO_L2__HCHO___20191223T121124_20191223T135254_11366_03_020401_20230203T093418.nc,1.0
11366,NO2,2019-12-23T12:11:24Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/23/S5P_RPRO_L2__NO2____20191223T121124_20191223T135254_11366_03_020400_20221107T002145/S5P_RPRO_L2__NO2____20191223T121124_20191223T135254_11366_03_020400_20221107T002145.nc,1.0
11366,SO2,2019-12-23T12:11:24Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/23/S5P_RPRO_L2__SO2____20191223T121124_20191223T135254_11366_03_020401_20230203T104323/S5P_RPRO_L2__SO2____20191223T121124_20191223T135254_11366_03_020401_20230203T104323.nc,1.0
11380,HCHO,2019-12-24T11:52:23Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/24/S5P_RPRO_L2__HCHO___20191224T115223_20191224T133353_11380_03_020401_20230203T111054/S5P_RPRO_L2__HCHO___20191224T115223_20191224T133353_11380_03_020401_20230203T111054.nc,1.0
11380,NO2,2019-12-24T11:52:23Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/24/S5P_RPRO_L2__NO2____20191224T115223_20191224T133353_11380_03_020400_20221107T002222/S5P_RPRO_L2__NO2____20191224T115223_20191224T133353_11380_03_020400_20221107T002222.nc,1.0
11380,SO2,2019-12-24T11:52:23Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/24/S5P_RPRO_L2__SO2____20191224T115223_20191224T133353_11380_03_020401_20230203T123420/S5P_RPRO_L2__SO2____20191224T115223_20191224T133353_11380_03_020401_20230203T123420.nc,1.0
11394,HCHO,2019-12-25T11:33:22Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/25/S5P_RPRO_L2__HCHO___20191225T113322_20191225T131452_11394_03_020401_20230203T150803/S5P_RPRO_L2__HCHO___20191225T113322_20191225T131452_11394_03_020401_20230203T150803.nc,1.0
11394,NO2,2019-12-25T11:33:22Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/25/S5P_RPRO_L2__NO2____20191225T113322_20191225T131452_11394_03_020400_20221107T002259/S5P_RPRO_L2__NO2____20191225T113322_20191225T131452_11394_03_020400_20221107T002259.nc,1.0
11394,SO2,2019-12-25T11:33:22Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/25/S5P_RPRO_L2__SO2____20191225T113322_20191225T131452_11394_03_020401_20230203T152850/S5P_RPRO_L2__SO2____20191225T113322_20191225T131452_11394_03_020401_20230203T152850.nc,1.0
11408,HCHO,2019-12-26T11:14:21Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/26/S5P_RPRO_L2__HCHO___20191226T111421_20191226T125550_11408_03_020401_20230203T164833/S5P_RPRO_L2__HCHO___20191226T111421_20191226T125550_11408_03_020401_20230203T164833.nc,1.0
11408,NO2,2019-12-26T11:14:21Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/26/S5P_RPRO_L2__NO2____20191226T111421_20191226T125550_11408_03_020400_20221107T004115/S5P_RPRO_L2__NO2____20191226T111421_20191226T125550_11408_03_020400_20221107T004115.nc,1.0
11408,SO2,2019-12-26T11:14:21Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/26/S5P_RPRO_L2__SO2____20191226T111421_20191226T125550_11408_03_020401_20230203T171936/S5P_RPRO_L2__SO2____20191226T111421_20191226T125550_11408_03_020401_20230203T171936.nc,1.0
11409,HCHO,2019-12-26T12:55:50Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/26/S5P_RPRO_L2__HCHO___20191226T125550_20191226T143720_11409_03_020401_20230203T164834/S5P_RPRO_L2__HCHO___20191226T125550_20191226T143720_11409_03_020401_20230203T164834.nc,1.0
11409,NO2,2019-12-26T12:55:50Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/26/S5P_RPRO_L2__NO2____20191226T125550_20191226T143720_11409_03_020400_20221107T004121/S5P_RPRO_L2__NO2____20191226T125550_20191226T143720_11409_03_020400_20221107T004121.nc,1.0
11409,SO2,2019-12-26T12:55:50Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/26/S5P_RPRO_L2__SO2____20191226T125550_20191226T143720_11409_03_020401_20230203T171937/S5P_RPRO_L2__SO2____20191226T125550_20191226T143720_11409_03_020401_20230203T171937.nc,1.0
11437,HCHO,2019-12-28T12:17:49Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/28/S5P_RPRO_L2__HCHO___20191228T121749_20191228T135918_11437_03_020401_20230203T200204/S5P_RPRO_L2__HCHO___20191228T121749_20191228T135918_11437_03_020401_20230203T200204.nc,1.0
11437,NO2,2019-12-28T12:17:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/28/S5P_RPRO_L2__NO2____20191228T121749_20191228T135918_11437_03_020400_20221107T012547/S5P_RPRO_L2__NO2____20191228T121749_20191228T135918_11437_03_020400_20221107T012547.nc,1.0
11437,SO2,2019-12-28T12:17:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/28/S5P_RPRO_L2__SO2____20191228T121749_20191228T135918_11437_03_020401_20230203T205641/S5P_RPRO_L2__SO2____20191228T121749_20191228T135918_11437_03_020401_20230203T205641.nc,1.0
11451,HCHO,2019-12-29T11:58:48Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/29/S5P_RPRO_L2__HCHO___20191229T115848_20191229T134018_11451_03_020401_20230203T214539/S5P_RPRO_L2__HCHO___20191229T115848_20191229T134018_11451_03_020401_20230203T214539.nc,1.0
11451,NO2,2019-12-29T11:58:48Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/29/S5P_RPRO_L2__NO2____20191229T115848_20191229T134018_11451_03_020400_20221107T012610/S5P_RPRO_L2__NO2____20191229T115848_20191229T134018_11451_03_020400_20221107T012610.nc,1.0
11451,SO2,2019-12-29T11:58:48Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/29/S5P_RPRO_L2__SO2____20191229T115848_20191229T134018_11451_03_020401_20230203T224521/S5P_RPRO_L2__SO2____20191229T115848_20191229T134018_11451_03_020401_20230203T224521.nc,1.0
11465,HCHO,2019-12-30T11:39:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/30/S5P_RPRO_L2__HCHO___20191230T113947_20191230T132117_11465_03_020401_20230203T232523/S5P_RPRO_L2__HCHO___20191230T113947_20191230T132117_11465_03_020401_20230203T232523.nc,1.0
11465,NO2,2019-12-30T11:39:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/30/S5P_RPRO_L2__NO2____20191230T113947_20191230T132117_11465_03_020400_20221107T012637/S5P_RPRO_L2__NO2____20191230T113947_20191230T132117_11465_03_020400_20221107T012637.nc,1.0
11465,SO2,2019-12-30T11:39:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/30/S5P_RPRO_L2__SO2____20191230T113947_20191230T132117_11465_03_020401_20230204T003752/S5P_RPRO_L2__SO2____20191230T113947_20191230T132117_11465_03_020401_20230204T003752.nc,1.0
11480,HCHO,2019-12-31T13:02:17Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/12/31/S5P_RPRO_L2__HCHO___20191231T130217_20191231T144347_11480_03_020401_20230204T010020/S5P_RPRO_L2__HCHO___20191231T130217_20191231T144347_11480_03_020401_20230204T010020.nc,1.0
11480,NO2,2019-12-31T13:02:17Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/12/31/S5P_RPRO_L2__NO2____20191231T130217_20191231T144347_11480_03_020400_20221107T012707/S5P_RPRO_L2__NO2____20191231T130217_20191231T144347_11480_03_020400_20221107T012707.nc,1.0
11480,SO2,2019-12-31T13:02:17Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/12/31/S5P_RPRO_L2__SO2____20191231T130217_20191231T144347_11480_03_020401_20230204T023103/S5P_RPRO_L2__SO2____20191231T130217_20191231T144347_11480_03_020401_20230204T023103.nc,1.0
11494,HCHO,2020-01-01T12:43:16Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/01/S5P_RPRO_L2__HCHO___20200101T124316_20200101T142446_11494_03_020401_20230204T032855/S5P_RPRO_L2__HCHO___20200101T124316_20200101T142446_11494_03_020401_20230204T032855.nc,1.0
11494,NO2,2020-01-01T12:43:16Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/01/S5P_RPRO_L2__NO2____20200101T124316_20200101T142446_11494_03_020400_20221107T013612/S5P_RPRO_L2__NO2____20200101T124316_20200101T142446_11494_03_020400_20221107T013612.nc,1.0
11494,SO2,2020-01-01T12:43:16Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/01/S5P_RPRO_L2__SO2____20200101T124316_20200101T142446_11494_03_020401_20230204T041604/S5P_RPRO_L2__SO2____20200101T124316_20200101T142446_11494_03_020401_20230204T041604.nc,1.0
11508,HCHO,2020-01-02T12:24:16Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/02/S5P_RPRO_L2__HCHO___20200102T122416_20200102T140546_11508_03_020401_20230204T045814/S5P_RPRO_L2__HCHO___20200102T122416_20200102T140546_11508_03_020401_20230204T045814.nc,1.0
11508,NO2,2020-01-02T12:24:16Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/02/S5P_RPRO_L2__NO2____20200102T122416_20200102T140546_11508_03_020400_20221107T191234/S5P_RPRO_L2__NO2____20200102T122416_20200102T140546_11508_03_020400_20221107T191234.nc,1.0
11508,SO2,2020-01-02T12:24:16Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/02/S5P_RPRO_L2__SO2____20200102T122416_20200102T140546_11508_03_020401_20230204T060358/S5P_RPRO_L2__SO2____20200102T122416_20200102T140546_11508_03_020401_20230204T060358.nc,1.0
11536,HCHO,2020-01-04T11:46:16Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/04/S5P_RPRO_L2__HCHO___20200104T114616_20200104T132746_11536_03_020401_20230204T081715/S5P_RPRO_L2__HCHO___20200104T114616_20200104T132746_11536_03_020401_20230204T081715.nc,1.0
11536,NO2,2020-01-04T11:46:16Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/04/S5P_RPRO_L2__NO2____20200104T114616_20200104T132746_11536_03_020400_20221107T191625/S5P_RPRO_L2__NO2____20200104T114616_20200104T132746_11536_03_020400_20221107T191625.nc,1.0
11536,SO2,2020-01-04T11:46:16Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/04/S5P_RPRO_L2__SO2____20200104T114616_20200104T132746_11536_03_020401_20230204T094635/S5P_RPRO_L2__SO2____20200104T114616_20200104T132746_11536_03_020401_20230204T094635.nc,1.0
11550,HCHO,2020-01-05T11:27:16Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/05/S5P_RPRO_L2__HCHO___20200105T112716_20200105T130846_11550_03_020401_20230204T100710/S5P_RPRO_L2__HCHO___20200105T112716_20200105T130846_11550_03_020401_20230204T100710.nc,1.0
11550,NO2,2020-01-05T11:27:16Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/05/S5P_RPRO_L2__NO2____20200105T112716_20200105T130846_11550_03_020400_20221107T192959/S5P_RPRO_L2__NO2____20200105T112716_20200105T130846_11550_03_020400_20221107T192959.nc,1.0
11550,SO2,2020-01-05T11:27:16Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/05/S5P_RPRO_L2__SO2____20200105T112716_20200105T130846_11550_03_020401_20230204T113646/S5P_RPRO_L2__SO2____20200105T112716_20200105T130846_11550_03_020401_20230204T113646.nc,1.0
11551,HCHO,2020-01-05T13:08:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/05/S5P_RPRO_L2__HCHO___20200105T130846_20200105T145016_11551_03_020401_20230204T100711/S5P_RPRO_L2__HCHO___20200105T130846_20200105T145016_11551_03_020401_20230204T100711.nc,1.0
11551,NO2,2020-01-05T13:08:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/05/S5P_RPRO_L2__NO2____20200105T130846_20200105T145016_11551_03_020400_20221107T193209/S5P_RPRO_L2__NO2____20200105T130846_20200105T145016_11551_03_020400_20221107T193209.nc,1.0
11551,SO2,2020-01-05T13:08:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/05/S5P_RPRO_L2__SO2____20200105T130846_20200105T145016_11551_03_020401_20230204T113647/S5P_RPRO_L2__SO2____20200105T130846_20200105T145016_11551_03_020401_20230204T113647.nc,1.0
11565,HCHO,2020-01-06T12:49:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/06/S5P_RPRO_L2__HCHO___20200106T124947_20200106T143117_11565_03_020401_20230204T114645/S5P_RPRO_L2__HCHO___20200106T124947_20200106T143117_11565_03_020401_20230204T114645.nc,1.0
11565,NO2,2020-01-06T12:49:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/06/S5P_RPRO_L2__NO2____20200106T124947_20200106T143117_11565_03_020400_20221107T194505/S5P_RPRO_L2__NO2____20200106T124947_20200106T143117_11565_03_020400_20221107T194505.nc,1.0
11565,SO2,2020-01-06T12:49:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/06/S5P_RPRO_L2__SO2____20200106T124947_20200106T143117_11565_03_020401_20230204T132821/S5P_RPRO_L2__SO2____20200106T124947_20200106T143117_11565_03_020401_20230204T132821.nc,1.0
11593,HCHO,2020-01-08T12:11:48Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/08/S5P_RPRO_L2__HCHO___20200108T121148_20200108T135318_11593_03_020401_20230204T150232/S5P_RPRO_L2__HCHO___20200108T121148_20200108T135318_11593_03_020401_20230204T150232.nc,1.0
11593,NO2,2020-01-08T12:11:48Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/08/S5P_RPRO_L2__NO2____20200108T121148_20200108T135318_11593_03_020400_20221107T195342/S5P_RPRO_L2__NO2____20200108T121148_20200108T135318_11593_03_020400_20221107T195342.nc,1.0
11593,SO2,2020-01-08T12:11:48Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/08/S5P_RPRO_L2__SO2____20200108T121148_20200108T135318_11593_03_020401_20230204T171105/S5P_RPRO_L2__SO2____20200108T121148_20200108T135318_11593_03_020401_20230204T171105.nc,1.0
11607,HCHO,2020-01-09T11:52:48Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/09/S5P_RPRO_L2__HCHO___20200109T115248_20200109T133418_11607_03_020401_20230204T183118/S5P_RPRO_L2__HCHO___20200109T115248_20200109T133418_11607_03_020401_20230204T183118.nc,1.0
11607,NO2,2020-01-09T11:52:48Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/09/S5P_RPRO_L2__NO2____20200109T115248_20200109T133418_11607_03_020400_20221107T200140/S5P_RPRO_L2__NO2____20200109T115248_20200109T133418_11607_03_020400_20221107T200140.nc,1.0
11607,SO2,2020-01-09T11:52:48Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/09/S5P_RPRO_L2__SO2____20200109T115248_20200109T133418_11607_03_020401_20230204T190230/S5P_RPRO_L2__SO2____20200109T115248_20200109T133418_11607_03_020401_20230204T190230.nc,1.0
11621,HCHO,2020-01-10T11:33:49Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/10/S5P_RPRO_L2__HCHO___20200110T113349_20200110T131519_11621_03_020401_20230204T201030/S5P_RPRO_L2__HCHO___20200110T113349_20200110T131519_11621_03_020401_20230204T201030.nc,1.0
11621,NO2,2020-01-10T11:33:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/10/S5P_RPRO_L2__NO2____20200110T113349_20200110T131519_11621_03_020400_20221107T201145/S5P_RPRO_L2__NO2____20200110T113349_20200110T131519_11621_03_020400_20221107T201145.nc,1.0
11621,SO2,2020-01-10T11:33:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/10/S5P_RPRO_L2__SO2____20200110T113349_20200110T131519_11621_03_020401_20230204T205443/S5P_RPRO_L2__SO2____20200110T113349_20200110T131519_11621_03_020401_20230204T205443.nc,1.0
11622,HCHO,2020-01-10T13:15:19Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/10/S5P_RPRO_L2__HCHO___20200110T131519_20200110T145649_11622_03_020401_20230204T201031/S5P_RPRO_L2__HCHO___20200110T131519_20200110T145649_11622_03_020401_20230204T201031.nc,1.0
11622,NO2,2020-01-10T13:15:19Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/10/S5P_RPRO_L2__NO2____20200110T131519_20200110T145649_11622_03_020400_20221107T201147/S5P_RPRO_L2__NO2____20200110T131519_20200110T145649_11622_03_020400_20221107T201147.nc,1.0
11622,SO2,2020-01-10T13:15:19Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/10/S5P_RPRO_L2__SO2____20200110T131519_20200110T145649_11622_03_020401_20230204T205444/S5P_RPRO_L2__SO2____20200110T131519_20200110T145649_11622_03_020401_20230204T205444.nc,1.0
11635,HCHO,2020-01-11T11:14:50Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/11/S5P_RPRO_L2__HCHO___20200111T111450_20200111T125620_11635_03_020401_20230204T215240/S5P_RPRO_L2__HCHO___20200111T111450_20200111T125620_11635_03_020401_20230204T215240.nc,1.0
11635,NO2,2020-01-11T11:14:50Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/11/S5P_RPRO_L2__NO2____20200111T111450_20200111T125620_11635_03_020400_20221107T202231/S5P_RPRO_L2__NO2____20200111T111450_20200111T125620_11635_03_020400_20221107T202231.nc,1.0
11635,SO2,2020-01-11T11:14:50Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/11/S5P_RPRO_L2__SO2____20200111T111450_20200111T125620_11635_03_020401_20230204T224808/S5P_RPRO_L2__SO2____20200111T111450_20200111T125620_11635_03_020401_20230204T224808.nc,1.0
11636,HCHO,2020-01-11T12:56:20Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/11/S5P_RPRO_L2__HCHO___20200111T125620_20200111T143750_11636_03_020401_20230204T215241/S5P_RPRO_L2__HCHO___20200111T125620_20200111T143750_11636_03_020401_20230204T215241.nc,1.0
11636,NO2,2020-01-11T12:56:20Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/11/S5P_RPRO_L2__NO2____20200111T125620_20200111T143750_11636_03_020400_20221107T202337/S5P_RPRO_L2__NO2____20200111T125620_20200111T143750_11636_03_020400_20221107T202337.nc,1.0
11636,SO2,2020-01-11T12:56:20Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/11/S5P_RPRO_L2__SO2____20200111T125620_20200111T143750_11636_03_020401_20230204T224808/S5P_RPRO_L2__SO2____20200111T125620_20200111T143750_11636_03_020401_20230204T224808.nc,1.0
11664,HCHO,2020-01-13T12:18:22Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/13/S5P_RPRO_L2__HCHO___20200113T121822_20200113T135952_11664_03_020401_20230205T011610/S5P_RPRO_L2__HCHO___20200113T121822_20200113T135952_11664_03_020401_20230205T011610.nc,1.0
11664,NO2,2020-01-13T12:18:22Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/13/S5P_RPRO_L2__NO2____20200113T121822_20200113T135952_11664_03_020400_20221107T203312/S5P_RPRO_L2__NO2____20200113T121822_20200113T135952_11664_03_020400_20221107T203312.nc,1.0
11664,SO2,2020-01-13T12:18:22Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/13/S5P_RPRO_L2__SO2____20200113T121822_20200113T135952_11664_03_020401_20230205T022544/S5P_RPRO_L2__SO2____20200113T121822_20200113T135952_11664_03_020401_20230205T022544.nc,1.0
11678,HCHO,2020-01-14T11:59:24Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/14/S5P_RPRO_L2__HCHO___20200114T115924_20200114T134054_11678_03_020401_20230205T025218/S5P_RPRO_L2__HCHO___20200114T115924_20200114T134054_11678_03_020401_20230205T025218.nc,1.0
11678,NO2,2020-01-14T11:59:24Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/14/S5P_RPRO_L2__NO2____20200114T115924_20200114T134054_11678_03_020400_20221107T203948/S5P_RPRO_L2__NO2____20200114T115924_20200114T134054_11678_03_020400_20221107T203948.nc,1.0
11678,SO2,2020-01-14T11:59:24Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/14/S5P_RPRO_L2__SO2____20200114T115924_20200114T134054_11678_03_020401_20230205T041712/S5P_RPRO_L2__SO2____20200114T115924_20200114T134054_11678_03_020401_20230205T041712.nc,1.0
11692,HCHO,2020-01-15T11:40:25Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/15/S5P_RPRO_L2__HCHO___20200115T114025_20200115T132155_11692_03_020401_20230205T043516/S5P_RPRO_L2__HCHO___20200115T114025_20200115T132155_11692_03_020401_20230205T043516.nc,1.0
11692,NO2,2020-01-15T11:40:25Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/15/S5P_RPRO_L2__NO2____20200115T114025_20200115T132155_11692_03_020400_20221107T205110/S5P_RPRO_L2__NO2____20200115T114025_20200115T132155_11692_03_020400_20221107T205110.nc,1.0
11692,SO2,2020-01-15T11:40:25Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/15/S5P_RPRO_L2__SO2____20200115T114025_20200115T132155_11692_03_020401_20230205T060714/S5P_RPRO_L2__SO2____20200115T114025_20200115T132155_11692_03_020401_20230205T060714.nc,1.0
11706,HCHO,2020-01-16T11:21:27Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/16/S5P_RPRO_L2__HCHO___20200116T112127_20200116T130257_11706_03_020401_20230205T061105/S5P_RPRO_L2__HCHO___20200116T112127_20200116T130257_11706_03_020401_20230205T061105.nc,1.0
11706,NO2,2020-01-16T11:21:27Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/16/S5P_RPRO_L2__NO2____20200116T112127_20200116T130257_11706_03_020400_20221107T205738/S5P_RPRO_L2__NO2____20200116T112127_20200116T130257_11706_03_020400_20221107T205738.nc,1.0
11706,SO2,2020-01-16T11:21:27Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/16/S5P_RPRO_L2__SO2____20200116T112127_20200116T130257_11706_03_020401_20230205T075339/S5P_RPRO_L2__SO2____20200116T112127_20200116T130257_11706_03_020401_20230205T075339.nc,1.0
11721,HCHO,2020-01-17T12:43:58Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/17/S5P_RPRO_L2__HCHO___20200117T124358_20200117T142528_11721_03_020401_20230205T084300/S5P_RPRO_L2__HCHO___20200117T124358_20200117T142528_11721_03_020401_20230205T084300.nc,1.0
11721,NO2,2020-01-17T12:43:58Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/17/S5P_RPRO_L2__NO2____20200117T124358_20200117T142528_11721_03_020400_20221107T210135/S5P_RPRO_L2__NO2____20200117T124358_20200117T142528_11721_03_020400_20221107T210135.nc,1.0
11721,SO2,2020-01-17T12:43:58Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/17/S5P_RPRO_L2__SO2____20200117T124358_20200117T142528_11721_03_020401_20230205T094459/S5P_RPRO_L2__SO2____20200117T124358_20200117T142528_11721_03_020401_20230205T094459.nc,1.0
11735,HCHO,2020-01-18T12:25:00Z,Sentinel-5P/TROPOMI/L2__HCHO__/2020/01/18/S5P_RPRO_L2__HCHO___20200118T122500_20200118T140630_11735_03_020401_20230205T101306/S5P_RPRO_L2__HCHO___20200118T122500_20200118T140630_11735_03_020401_20230205T101306.nc,1.0
11735,NO2,2020-01-18T12:25:00Z,Sentinel-5P/TROPOMI/L2__NO2___/2020/01/18/S5P_RPRO_L2__NO2____20200118T122500_20200118T140630_11735_03_020400_20221107T210907/S5P_RPRO_L2__NO2____20200118T122500_20200118T140630_11735_03_020400_20221107T210907.nc,1.0
11735,SO2,2020-01-18T12:25:00Z,Sentinel-5P/TROPOMI/L2__SO2___/2020/01/18/S5P_RPRO_L2__SO2____20200118T122500_20200118T140630_11735_03_020401_20230205T114333/S5P_RPRO_L2__SO2____20200118T122500_20200118T140630_11735_03_020401_20230205T114333.nc,1.0
